d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.145277147E+00 1.198052835E+00 -5.277568800E-02 1.145275551E+00 1.198046573E+00 -5.277102200E-02 1.596000000E-06 6.262000000E-06
150 1.524993176E+01 1.215693025E+00 1.218064072E+00 -2.371047000E-03 1.215687814E+00 1.218053996E+00 -2.366182000E-03 5.211000000E-06 1.007600000E-05
150 1.549996187E+01 1.247015194E+00 1.229294228E+00 1.772096600E-02 1.247004238E+00 1.229278153E+00 1.772608500E-02 1.095600000E-05 1.607500000E-05
150 1.574996808E+01 1.266236183E+00 1.241056009E+00 2.518017400E-02 1.266214349E+00 1.241030795E+00 2.518355400E-02 2.183400000E-05 2.521400000E-05
150 1.600000000E+01 1.282808959E+00 1.252750529E+00 3.005843000E-02 1.282765562E+00 1.252712149E+00 3.005341300E-02 4.339700000E-05 3.838000000E-05
150 1.624993176E+01 1.299545351E+00 1.261057111E+00 3.848824000E-02 1.299458232E+00 1.261000622E+00 3.845761000E-02 8.711900000E-05 5.648900000E-05
150 1.649996187E+01 1.317563615E+00 1.268186791E+00 4.937682400E-02 1.317388421E+00 1.268106269E+00 4.928215200E-02 1.751940000E-04 8.052200000E-05
150 1.674996808E+01 1.339936821E+00 1.280170079E+00 5.976674200E-02 1.339587253E+00 1.280054661E+00 5.953259200E-02 3.495680000E-04 1.154180000E-04
150 1.700000000E+01 1.363868177E+00 1.299228943E+00 6.463923400E-02 1.363182099E+00 1.299064353E+00 6.411774600E-02 6.860780000E-04 1.645900000E-04
180 1.500000000E+01 1.143995376E+00 1.196788201E+00 -5.279282500E-02 1.143993108E+00 1.196781711E+00 -5.278860300E-02 2.268000000E-06 6.490000000E-06
180 1.524993176E+01 1.214956820E+00 1.217723529E+00 -2.766709000E-03 1.214951337E+00 1.217713564E+00 -2.762227000E-03 5.483000000E-06 9.965000000E-06
180 1.549996187E+01 1.245879019E+00 1.229043394E+00 1.683562500E-02 1.245868058E+00 1.229027651E+00 1.684040700E-02 1.096100000E-05 1.574300000E-05
180 1.574996808E+01 1.265718876E+00 1.240926780E+00 2.479209600E-02 1.265697236E+00 1.240901902E+00 2.479533400E-02 2.164000000E-05 2.487800000E-05
180 1.600000000E+01 1.282699174E+00 1.252588703E+00 3.011047100E-02 1.282656050E+00 1.252550487E+00 3.010556300E-02 4.312400000E-05 3.821600000E-05
180 1.624993176E+01 1.299564959E+00 1.260756215E+00 3.880874400E-02 1.299478556E+00 1.260699976E+00 3.877858000E-02 8.640300000E-05 5.623900000E-05
180 1.649996187E+01 1.318079141E+00 1.267756602E+00 5.032253900E-02 1.317905302E+00 1.267676062E+00 5.022924000E-02 1.738390000E-04 8.054000000E-05
180 1.674996808E+01 1.338738266E+00 1.280090571E+00 5.864769500E-02 1.338390210E+00 1.279974041E+00 5.841616900E-02 3.480560000E-04 1.165300000E-04
180 1.700000000E+01 1.363908502E+00 1.299287145E+00 6.462135700E-02 1.363224894E+00 1.299123351E+00 6.410154300E-02 6.836080000E-04 1.637940000E-04
