N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.175000000E-05 1.045400000E-05 9.302000000E-06 8.375000000E-06 7.796000000E-06 7.659000000E-06 7.912000000E-06 8.266000000E-06 7.969000000E-06 6.674000000E-06 7.096000000E-06
1.600000000E+01 6.879300000E-05 6.358800000E-05 5.826300000E-05 5.234800000E-05 4.806800000E-05 4.483200000E-05 4.198100000E-05 4.132300000E-05 4.224800000E-05 4.477700000E-05 5.033500000E-05
1.700000000E+01 2.892010000E-04 2.711010000E-04 2.495150000E-04 2.250880000E-04 2.062370000E-04 1.906280000E-04 1.749300000E-04 1.721600000E-04 1.768590000E-04 1.870720000E-04 2.078400000E-04
1.549996187E+01 3.022200000E-05 2.744800000E-05 2.440900000E-05 2.206600000E-05 2.023400000E-05 1.889300000E-05 1.857900000E-05 1.928300000E-05 2.127100000E-05 2.522000000E-05 3.121400000E-05
1.649996187E+01 1.457100000E-04 1.357430000E-04 1.225420000E-04 1.125210000E-04 1.033670000E-04 9.362000000E-05 8.815600000E-05 8.513400000E-05 8.345500000E-05 8.628200000E-05 9.224800000E-05
1.674996808E+01 2.079680000E-04 1.945910000E-04 1.758830000E-04 1.612340000E-04 1.484910000E-04 1.334720000E-04 1.208640000E-04 1.198460000E-04 1.158370000E-04 1.178880000E-04 1.244000000E-04
1.624993176E+01 9.990100000E-05 9.269100000E-05 8.536900000E-05 7.670000000E-05 7.050700000E-05 6.559000000E-05 6.096500000E-05 5.934700000E-05 5.987900000E-05 6.200900000E-05 6.771700000E-05
1.574996808E+01 4.677500000E-05 4.217300000E-05 3.838700000E-05 3.491800000E-05 3.199400000E-05 2.945700000E-05 2.837600000E-05 2.834000000E-05 2.958700000E-05 3.287200000E-05 3.870300000E-05
1.524993176E+01 1.899000000E-05 1.687700000E-05 1.509800000E-05 1.363200000E-05 1.262200000E-05 1.207500000E-05 1.231700000E-05 1.348100000E-05 1.566500000E-05 1.839900000E-05 2.038300000E-05
