N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.254100000E-05 1.113200000E-05 9.895000000E-06 8.803000000E-06 8.027000000E-06 7.476000000E-06 6.937000000E-06 5.899000000E-06 3.532000000E-06 7.433000000E-06 8.060000000E-06
1.600000000E+01 6.941500000E-05 6.416900000E-05 5.890300000E-05 5.290300000E-05 4.864600000E-05 4.534400000E-05 4.254200000E-05 4.180300000E-05 4.273100000E-05 4.503800000E-05 5.010100000E-05
1.700000000E+01 2.887130000E-04 2.708700000E-04 2.511540000E-04 2.259070000E-04 2.070410000E-04 1.920090000E-04 1.769690000E-04 1.704140000E-04 1.746470000E-04 1.597020000E-04 1.375200000E-04
1.549996187E+01 3.125900000E-05 2.838300000E-05 2.531100000E-05 2.296100000E-05 2.106800000E-05 1.957400000E-05 1.904000000E-05 1.939900000E-05 2.079800000E-05 2.355700000E-05 2.744000000E-05
1.649996187E+01 1.458950000E-04 1.357100000E-04 1.224320000E-04 1.124400000E-04 1.033260000E-04 9.371500000E-05 8.842400000E-05 8.535200000E-05 8.351900000E-05 8.623400000E-05 9.219100000E-05
1.674996808E+01 2.079010000E-04 1.943960000E-04 1.759320000E-04 1.617630000E-04 1.484800000E-04 1.340730000E-04 1.264440000E-04 1.209210000E-04 1.160290000E-04 1.182380000E-04 1.245480000E-04
1.624993176E+01 1.002510000E-04 9.303700000E-05 8.565200000E-05 7.685200000E-05 7.076100000E-05 6.618200000E-05 6.131800000E-05 5.984600000E-05 6.040400000E-05 6.230600000E-05 6.776200000E-05
1.574996808E+01 4.772800000E-05 4.306000000E-05 3.926900000E-05 3.575800000E-05 3.281400000E-05 3.018800000E-05 2.894200000E-05 2.881800000E-05 2.973400000E-05 3.261500000E-05 3.774600000E-05
1.524993176E+01 1.987000000E-05 1.766400000E-05 1.585700000E-05 1.433100000E-05 1.318900000E-05 1.241300000E-05 1.231900000E-05 1.277700000E-05 1.366100000E-05 1.417200000E-05 1.291100000E-05
