N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.130500000E-05 1.004200000E-05 8.963000000E-06 8.127000000E-06 7.755000000E-06 7.951000000E-06 8.868000000E-06 1.042100000E-05 1.182300000E-05 6.264000000E-06 6.571000000E-06
1.600000000E+01 6.848700000E-05 6.318400000E-05 5.789800000E-05 5.208900000E-05 4.771500000E-05 4.447900000E-05 4.175800000E-05 4.120000000E-05 4.228100000E-05 4.510200000E-05 5.113700000E-05
1.700000000E+01 2.889760000E-04 2.704070000E-04 2.445910000E-04 2.190310000E-04 1.999590000E-04 1.788200000E-04 1.722610000E-04 1.669340000E-04 1.729400000E-04 1.839480000E-04 2.077480000E-04
1.549996187E+01 2.972700000E-05 2.686700000E-05 2.389600000E-05 2.183500000E-05 1.983500000E-05 1.858200000E-05 1.841000000E-05 1.938800000E-05 2.203300000E-05 2.709000000E-05 3.498300000E-05
1.649996187E+01 1.457380000E-04 1.356580000E-04 1.226770000E-04 1.124070000E-04 1.033880000E-04 9.379200000E-05 8.832100000E-05 8.522700000E-05 8.330600000E-05 8.612700000E-05 9.231600000E-05
1.674996808E+01 2.080730000E-04 1.945990000E-04 1.762850000E-04 1.621590000E-04 1.488970000E-04 1.357920000E-04 1.277140000E-04 1.296600000E-04 1.303490000E-04 1.455620000E-04 1.308580000E-04
1.624993176E+01 9.973200000E-05 9.252200000E-05 8.510800000E-05 7.642200000E-05 7.033900000E-05 6.545600000E-05 6.090700000E-05 5.934600000E-05 5.994300000E-05 6.212100000E-05 6.805500000E-05
1.574996808E+01 4.626600000E-05 4.166300000E-05 3.786500000E-05 3.442200000E-05 3.177900000E-05 2.929600000E-05 2.801700000E-05 2.818100000E-05 2.974700000E-05 3.368600000E-05 4.056600000E-05
1.524993176E+01 1.848400000E-05 1.639100000E-05 1.467400000E-05 1.331400000E-05 1.232300000E-05 1.197500000E-05 1.255900000E-05 1.435400000E-05 1.772300000E-05 2.241500000E-05 2.699500000E-05
