T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.191583722E+00 1.209372033E+00 1.221430798E+00 1.232531094E+00 1.243975594E+00 1.258442850E+00 1.274231581E+00 1.292498803E+00 1.314360453E+00
295 1.177323797E+00 1.206841678E+00 1.221950403E+00 1.233942133E+00 1.245607492E+00 1.259895365E+00 1.275060410E+00 1.292736890E+00 1.313884440E+00
300 1.148645148E+00 1.199738288E+00 1.221364653E+00 1.235346785E+00 1.247627770E+00 1.261952877E+00 1.276802860E+00 1.294049549E+00 1.314449782E+00
305 1.091458137E+00 1.183208416E+00 1.218014330E+00 1.236134819E+00 1.249779368E+00 1.264414676E+00 1.279228543E+00 1.296288979E+00 1.316184766E+00
310 1.012854780E+00 1.148973272E+00 1.209183619E+00 1.235308168E+00 1.251402053E+00 1.266923043E+00 1.282035644E+00 1.299205757E+00 1.318647706E+00
315 1.013226327E+00 1.085180001E+00 1.189683371E+00 1.230940011E+00 1.251894018E+00 1.268691158E+00 1.285086325E+00 1.302268423E+00 1.321963136E+00
320 1.015314825E+00 1.010735085E+00 1.151632694E+00 1.220352956E+00 1.250330254E+00 1.270209088E+00 1.288013860E+00 1.305784374E+00 1.325808164E+00
325 1.019719135E+00 1.011117419E+00 1.085014878E+00 1.198711166E+00 1.244899993E+00 1.270321509E+00 1.290186896E+00 1.309102399E+00 1.329808062E+00
330 1.027335908E+00 1.012782292E+00 1.009013004E+00 1.159304072E+00 1.233186087E+00 1.267921210E+00 1.291420960E+00 1.312087568E+00 1.333982026E+00
335 1.039222300E+00 1.016164995E+00 1.009297680E+00 1.093396864E+00 1.210891932E+00 1.261819359E+00 1.290964190E+00 1.314354572E+00 1.337591386E+00
340 1.056331026E+00 1.021893173E+00 1.010513501E+00 1.007607818E+00 1.172093608E+00 1.247980080E+00 1.288055480E+00 1.315232497E+00 1.340510730E+00
