Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.012133729E+00 1.173297225E+00 -1.611634960E-01 1.009756078E+00 1.166174875E+00 -1.564187970E-01 2.377651000E-03 7.122350000E-03
1.468000E+10 1.012129158E+00 1.173417152E+00 -1.612879940E-01 1.010390933E+00 1.168486913E+00 -1.580959800E-01 1.738225000E-03 4.930239000E-03
2.154000E+10 1.012122598E+00 1.173592305E+00 -1.614697070E-01 1.010875853E+00 1.170193672E+00 -1.593178190E-01 1.246745000E-03 3.398633000E-03
3.162000E+10 1.012113286E+00 1.173847552E+00 -1.617342660E-01 1.011231707E+00 1.171510906E+00 -1.602791990E-01 8.815790000E-04 2.336646000E-03
4.642000E+10 1.012100290E+00 1.174218327E+00 -1.621180370E-01 1.011483230E+00 1.172614050E+00 -1.611308200E-01 6.170600000E-04 1.604277000E-03
6.813000E+10 1.012082621E+00 1.174754282E+00 -1.626716610E-01 1.011653661E+00 1.173653138E+00 -1.619994770E-01 4.289600000E-04 1.101144000E-03
1.000000E+11 1.012059603E+00 1.175523591E+00 -1.634639880E-01 1.011762628E+00 1.174767188E+00 -1.630045600E-01 2.969750000E-04 7.564030000E-04
1.468000E+11 1.012031753E+00 1.176616717E+00 -1.645849640E-01 1.011826501E+00 1.176096056E+00 -1.642695550E-01 2.052520000E-04 5.206610000E-04
2.154000E+11 1.012002651E+00 1.178147518E+00 -1.661448670E-01 1.011860680E+00 1.177787850E+00 -1.659271700E-01 1.419710000E-04 3.596680000E-04
3.162000E+11 1.011982441E+00 1.180247455E+00 -1.682650140E-01 1.011883871E+00 1.179997552E+00 -1.681136810E-01 9.857000000E-05 2.499030000E-04
4.642000E+11 1.011993594E+00 1.183046107E+00 -1.710525130E-01 1.011924613E+00 1.182870990E+00 -1.709463770E-01 6.898100000E-05 1.751170000E-04
6.813000E+11 1.012078679E+00 1.186631898E+00 -1.745532190E-01 1.012029730E+00 1.186507690E+00 -1.744779600E-01 4.894900000E-05 1.242080000E-04
1.000000E+12 1.012307701E+00 1.190993536E+00 -1.786858350E-01 1.012272187E+00 1.190904003E+00 -1.786318160E-01 3.551400000E-05 8.953300000E-05
1.468000E+12 1.035743090E+00 1.195964361E+00 -1.602212710E-01 1.035795844E+00 1.195898514E+00 -1.601026700E-01 -5.275400000E-05 6.584700000E-05
2.154000E+12 1.073756799E+00 1.201216986E+00 -1.274601870E-01 1.073781601E+00 1.201167501E+00 -1.273859000E-01 -2.480200000E-05 4.948500000E-05
3.162000E+12 1.106531292E+00 1.206351252E+00 -9.981996000E-02 1.106538357E+00 1.206313288E+00 -9.977493100E-02 -7.065000000E-06 3.796400000E-05
4.642000E+12 1.132351364E+00 1.211049983E+00 -7.869861900E-02 1.132348737E+00 1.211020318E+00 -7.867158100E-02 2.627000000E-06 2.966500000E-05
6.813000E+12 1.151910267E+00 1.215181852E+00 -6.327158500E-02 1.151903348E+00 1.215158295E+00 -6.325494700E-02 6.919000000E-06 2.355700000E-05
1.000000E+13 1.166940753E+00 1.218793391E+00 -5.185263800E-02 1.166932541E+00 1.218774394E+00 -5.184185300E-02 8.212000000E-06 1.899700000E-05
