N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 335 2.100E-4 1.221029051E+00 1.334228068E+00
1.468000E+10 1.000E+17 335 2.100E-4 1.247496652E+00 1.334353570E+00
2.154000E+10 1.000E+17 335 2.100E-4 1.269537903E+00 1.334535608E+00
3.162000E+10 1.000E+17 335 2.100E-4 1.287097987E+00 1.334798201E+00
4.642000E+10 1.000E+17 335 2.100E-4 1.300687041E+00 1.335174188E+00
6.813000E+10 1.000E+17 335 2.100E-4 1.311064387E+00 1.335706747E+00
1.000000E+11 1.000E+17 335 2.100E-4 1.319014922E+00 1.336450026E+00
1.468000E+11 1.000E+17 335 2.100E-4 1.325236070E+00 1.337466847E+00
2.154000E+11 1.000E+17 335 2.100E-4 1.330301450E+00 1.338822240E+00
3.162000E+11 1.000E+17 335 2.100E-4 1.334659435E+00 1.340571659E+00
4.642000E+11 1.000E+17 335 2.100E-4 1.338640892E+00 1.342746340E+00
6.813000E+11 1.000E+17 335 2.100E-4 1.342468832E+00 1.345341879E+00
1.000000E+12 1.000E+17 335 2.100E-4 1.346274710E+00 1.348318017E+00
1.468000E+12 1.000E+17 335 2.100E-4 1.350123509E+00 1.351612044E+00
2.154000E+12 1.000E+17 335 2.100E-4 1.354043604E+00 1.355159903E+00
3.162000E+12 1.000E+17 335 2.100E-4 1.358052064E+00 1.358914403E+00
4.642000E+12 1.000E+17 335 2.100E-4 1.362169386E+00 1.362853357E+00
6.813000E+12 1.000E+17 335 2.100E-4 1.366422801E+00 1.366976784E+00
1.000000E+13 1.000E+17 335 2.100E-4 1.370841489E+00 1.371296972E+00
