fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_310 001_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.720899377E-15 1.000000000E+20 1.208900683E+00 7.796019677E-16 2.208704272E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.105303401E-15 1.000000000E+20 1.225146694E+00 7.389102195E-16 4.171802811E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.094665146E-15 1.000000000E+20 1.214131768E+00 1.123634001E-15 2.645132138E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.498880721E-15 1.000000000E+20 1.225419010E+00 1.083678894E-15 4.226693896E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.048535697E-15 1.000000000E+20 1.218039822E+00 1.627968434E-15 3.065314515E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.480915263E-15 1.000000000E+20 1.225805387E+00 1.588770606E-15 4.306614781E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.179105189E-14 1.000000000E+20 1.221048285E+00 2.366552932E-15 3.466199229E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.870274129E-20 1.000000000E+20 1.011982984E+00 1.090076050E-14 2.297398548E-03 
005_310 005_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.557213520E-14 1.000000000E+20 1.223501291E+00 3.447108078E-15 3.859920977E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.309707045E-14 1.000000000E+20 1.227086524E+00 3.409813021E-15 4.589876123E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.066411163E-14 1.000000000E+20 1.225667012E+00 5.026338020E-15 4.272120245E-04 
006_310_SRH 006_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.825922262E-14 1.000000000E+20 1.228074053E+00 4.990330182E-15 4.829531339E-04 
007_310 007_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.732400438E-14 1.000000000E+20 1.227741029E+00 7.332115425E-15 4.739218369E-04 
007_310_SRH 007_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.500773360E-14 1.000000000E+20 1.229343410E+00 7.297678104E-15 5.169227488E-04 
008_310 008_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.574488917E-14 1.000000000E+20 1.229843780E+00 1.069614364E-14 5.305836172E-04 
008_310_SRH 008_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.353489491E-14 1.000000000E+20 1.230901290E+00 1.066355411E-14 5.643898678E-04 
009_310 009_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.602333757E-14 1.000000000E+20 1.232017734E+00 1.560250554E-14 6.022102006E-04 
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.393319593E-14 1.000000000E+20 1.232709925E+00 1.557197508E-14 6.294778695E-04 
010_310 010_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.818080265E-14 1.000000000E+20 1.234232071E+00 2.275998383E-14 6.939882236E-04 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.621681373E-14 1.000000000E+20 1.234682163E+00 2.273160229E-14 7.166355440E-04 
011_310 011_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.224814325E-14 1.000000000E+20 1.236771802E+00 3.323792293E-14 8.130639882E-04 
011_310_SRH 011_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.040927027E-14 1.000000000E+20 1.236953578E+00 3.320342685E-14 8.318067167E-04 
012_310 012_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.838491719E-14 1.000000000E+20 1.239063833E+00 4.855233768E-14 9.555253210E-04 
012_310_SRH 012_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.667057687E-14 1.000000000E+20 1.239375137E+00 4.854188054E-14 9.711835118E-04 
013_310 013_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.073723653E-13 1.000000000E+20 1.248533038E+00 7.119668357E-14 1.136575381E-03 
013_310_SRH 013_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.057885104E-13 1.000000000E+20 1.249422663E+00 7.120899992E-14 1.152750241E-03 
014_310 014_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.294343572E-13 1.000000000E+20 1.253840162E+00 1.042452480E-13 1.355144220E-03 
014_310_SRH 014_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.278984787E-13 1.000000000E+20 1.253938856E+00 1.042265187E-13 1.368007896E-03 
015_310 015_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.551685837E-13 1.000000000E+20 1.255223205E+00 1.524893340E-13 1.594495714E-03 
015_310_SRH 015_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.536948672E-13 1.000000000E+20 1.255279293E+00 1.524696931E-13 1.606629735E-03 
016_310 016_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.855068695E-13 1.000000000E+20 1.256435001E+00 2.232220651E-13 1.871032029E-03 
016_310_SRH 016_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.840812419E-13 1.000000000E+20 1.256466369E+00 2.231999031E-13 1.882358636E-03 
017_310 017_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.222277687E-13 1.000000000E+20 1.265202670E+00 3.334862797E-13 2.230320919E-03 
017_310_SRH 017_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.208248995E-13 1.000000000E+20 1.265227424E+00 3.334896462E-13 2.241960083E-03 
018_310 018_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.643291431E-13 1.000000000E+20 1.266005330E+00 4.886364331E-13 2.581428303E-03 
018_310_SRH 018_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.629749747E-13 1.000000000E+20 1.266035852E+00 4.886102684E-13 2.590855612E-03 
