N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 300 1.500E-4 1.265241918E+00 1.318527335E+00
1.468000E+10 1.000E+17 300 1.500E-4 1.273098177E+00 1.318610781E+00
2.154000E+10 1.000E+17 300 1.500E-4 1.279788599E+00 1.318732645E+00
3.162000E+10 1.000E+17 300 1.500E-4 1.285789408E+00 1.318910343E+00
4.642000E+10 1.000E+17 300 1.500E-4 1.291386942E+00 1.319168788E+00
6.813000E+10 1.000E+17 300 1.500E-4 1.296695798E+00 1.319543181E+00
1.000000E+11 1.000E+17 300 1.500E-4 1.301716572E+00 1.320082411E+00
1.468000E+11 1.000E+17 300 1.500E-4 1.306417458E+00 1.320852638E+00
2.154000E+11 1.000E+17 300 1.500E-4 1.310808746E+00 1.321940123E+00
3.162000E+11 1.000E+17 300 1.500E-4 1.314981980E+00 1.323451239E+00
4.642000E+11 1.000E+17 300 1.500E-4 1.319105622E+00 1.325506639E+00
6.813000E+11 1.000E+17 300 1.500E-4 1.323388339E+00 1.328226225E+00
1.000000E+12 1.000E+17 300 1.500E-4 1.328027232E+00 1.331703754E+00
1.468000E+12 1.000E+17 300 1.500E-4 1.333157317E+00 1.335976160E+00
2.154000E+12 1.000E+17 300 1.500E-4 1.338817745E+00 1.341000611E+00
3.162000E+12 1.000E+17 300 1.500E-4 1.344964262E+00 1.346669522E+00
4.642000E+12 1.000E+17 300 1.500E-4 1.351459869E+00 1.352800447E+00
6.813000E+12 1.000E+17 300 1.500E-4 1.358149686E+00 1.359207503E+00
1.000000E+13 1.000E+17 300 1.500E-4 1.364940147E+00 1.365775020E+00
