N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 300 1.500E-4 1.240510459E+00 1.272423333E+00
1.468000E+10 1.000E+17 300 1.500E-4 1.258468731E+00 1.272944069E+00
2.154000E+10 1.000E+17 300 1.500E-4 1.262909824E+00 1.273580325E+00
3.162000E+10 1.000E+17 300 1.500E-4 1.267043137E+00 1.274426876E+00
4.642000E+10 1.000E+17 300 1.500E-4 1.270225936E+00 1.275538919E+00
6.813000E+10 1.000E+17 300 1.500E-4 1.273696302E+00 1.277483772E+00
1.000000E+11 1.000E+17 300 1.500E-4 1.276684196E+00 1.279384579E+00
1.468000E+11 1.000E+17 300 1.500E-4 1.279692405E+00 1.281689263E+00
2.154000E+11 1.000E+17 300 1.500E-4 1.283087346E+00 1.284476031E+00
3.162000E+11 1.000E+17 300 1.500E-4 1.286807586E+00 1.287734909E+00
4.642000E+11 1.000E+17 300 1.500E-4 1.290487805E+00 1.291140640E+00
6.813000E+11 1.000E+17 300 1.500E-4 1.294352636E+00 1.294849300E+00
1.000000E+12 1.000E+17 300 1.500E-4 1.298326510E+00 1.298810609E+00
1.468000E+12 1.000E+17 300 1.500E-4 1.302934905E+00 1.303418752E+00
2.154000E+12 1.000E+17 300 1.500E-4 1.307429217E+00 1.307826749E+00
3.162000E+12 1.000E+17 300 1.500E-4 1.312404710E+00 1.312794437E+00
4.642000E+12 1.000E+17 300 1.500E-4 1.317908433E+00 1.318213354E+00
6.813000E+12 1.000E+17 300 1.500E-4 1.315385424E+00 1.315656340E+00
1.000000E+13 1.000E+17 300 1.500E-4 1.324115597E+00 1.324367293E+00
