T d154 d184 d214 d244
d 150 180 210 240
290 1.219521855E+00 1.217564931E+00 1.215991679E+00 1.214388408E+00
295 1.221379501E+00 1.219394794E+00 1.218057414E+00 1.216482022E+00
300 1.223621288E+00 1.221677787E+00 1.220333517E+00 1.218829099E+00
305 1.225831019E+00 1.223677366E+00 1.222366178E+00 1.221032000E+00
310 1.228708244E+00 1.226252281E+00 1.224719460E+00 1.223342329E+00
315 1.231339264E+00 1.228627639E+00 1.226910177E+00 1.225363583E+00
320 1.233344518E+00 1.230359049E+00 1.228165837E+00 1.226536003E+00
325 1.235408122E+00 1.231958853E+00 1.229368245E+00 1.227368061E+00
330 1.236824470E+00 1.232870687E+00 1.229575578E+00 1.227338663E+00
335 1.236734010E+00 1.232087933E+00 1.228148228E+00 1.225416029E+00
340 1.235524778E+00 1.230059835E+00 1.225365211E+00 1.222019798E+00
