N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 330 2.400E-4 1.229801897E+00 1.328775799E+00
1.468000E+10 1.000E+17 330 2.400E-4 1.253735849E+00 1.328923515E+00
2.154000E+10 1.000E+17 330 2.400E-4 1.273218747E+00 1.329137202E+00
3.162000E+10 1.000E+17 330 2.400E-4 1.288511340E+00 1.329444417E+00
4.642000E+10 1.000E+17 330 2.400E-4 1.300270330E+00 1.329882101E+00
6.813000E+10 1.000E+17 330 2.400E-4 1.309273098E+00 1.330497849E+00
1.000000E+11 1.000E+17 330 2.400E-4 1.316252521E+00 1.331349421E+00
1.468000E+11 1.000E+17 330 2.400E-4 1.321828749E+00 1.332500798E+00
2.154000E+11 1.000E+17 330 2.400E-4 1.326497587E+00 1.334013821E+00
3.162000E+11 1.000E+17 330 2.400E-4 1.330638766E+00 1.335935494E+00
4.642000E+11 1.000E+17 330 2.400E-4 1.334526838E+00 1.338285368E+00
6.813000E+11 1.000E+17 330 2.400E-4 1.338343354E+00 1.341049559E+00
1.000000E+12 1.000E+17 330 2.400E-4 1.342380950E+00 1.344357160E+00
1.468000E+12 1.000E+17 330 2.400E-4 1.346531218E+00 1.348019070E+00
2.154000E+12 1.000E+17 330 2.400E-4 1.350614855E+00 1.351767295E+00
3.162000E+12 1.000E+17 330 2.400E-4 1.354672506E+00 1.355588867E+00
4.642000E+12 1.000E+17 330 2.400E-4 1.359007037E+00 1.359731691E+00
6.813000E+12 1.000E+17 330 2.400E-4 1.363566524E+00 1.364127444E+00
1.000000E+13 1.000E+17 330 2.400E-4 1.368315935E+00 1.368763160E+00
