Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.243768499E+00 1.161146803E+00 8.262169600E-02 1.167586728E+00 1.121077717E+00 4.650901100E-02
1.468000E+10 1.243804625E+00 1.161740011E+00 8.206461400E-02 1.184750630E+00 1.133024100E+00 5.172653000E-02
2.154000E+10 1.243856984E+00 1.162587163E+00 8.126982100E-02 1.200130993E+00 1.138700163E+00 6.143083000E-02
3.162000E+10 1.243933209E+00 1.163786021E+00 8.014718800E-02 1.212265910E+00 1.146517185E+00 6.574872500E-02
4.642000E+10 1.244043804E+00 1.165454341E+00 7.858946300E-02 1.221502117E+00 1.153095227E+00 6.840689000E-02
6.813000E+10 1.244202917E+00 1.167726890E+00 7.647602700E-02 1.227221522E+00 1.158928226E+00 6.829329600E-02
1.000000E+11 1.244430313E+00 1.169918524E+00 7.451178900E-02 1.231195917E+00 1.164474421E+00 6.672149600E-02
1.468000E+11 1.244751112E+00 1.170636048E+00 7.411506400E-02 1.235140499E+00 1.169806605E+00 6.533389400E-02
2.154000E+11 1.245196127E+00 1.174903976E+00 7.029215100E-02 1.238993714E+00 1.171836191E+00 6.715752300E-02
3.162000E+11 1.245799170E+00 1.180092609E+00 6.570656100E-02 1.242212430E+00 1.179751869E+00 6.246056100E-02
4.642000E+11 1.246591312E+00 1.186099035E+00 6.049227700E-02 1.244141908E+00 1.184584382E+00 5.955752600E-02
6.813000E+11 1.247590422E+00 1.190509987E+00 5.708043500E-02 1.245921623E+00 1.189431839E+00 5.648978400E-02
1.000000E+12 1.248788982E+00 1.194383341E+00 5.440564100E-02 1.247654126E+00 1.193619253E+00 5.403487300E-02
1.468000E+12 1.250162762E+00 1.199011566E+00 5.115119600E-02 1.249396894E+00 1.198460679E+00 5.093621500E-02
2.154000E+12 1.251837363E+00 1.202963239E+00 4.887412400E-02 1.251318282E+00 1.202494699E+00 4.882358300E-02
3.162000E+12 1.253428693E+00 1.206165740E+00 4.726295300E-02 1.253077853E+00 1.205895899E+00 4.718195400E-02
4.642000E+12 1.259235997E+00 1.209176441E+00 5.005955600E-02 1.258987304E+00 1.208988785E+00 4.999851900E-02
6.813000E+12 1.260528311E+00 1.211936262E+00 4.859204900E-02 1.260357391E+00 1.211806305E+00 4.855108600E-02
1.000000E+13 1.261744312E+00 1.214987241E+00 4.675707100E-02 1.261594588E+00 1.214635428E+00 4.695916000E-02
