N x
1.8081829E+0 8.0568604E+20
1.7914471E+0 8.1678246E+20
1.7750146E+0 9.6579237E+20
1.7631707E+0 8.8572919E+20
1.7438692E+0 6.5374338E+20
1.7205471E+0 8.9833538E+20
1.7126063E+0 1.8414386E+21
1.7051588E+0 8.2513364E+20
1.6779079E+0 7.1610357E+20
1.6649350E+0 1.1433410E+21
1.6524138E+0 7.8503987E+20
1.6273765E+0 7.8141226E+20
1.6143863E+0 7.9398430E+20
1.5893688E+0 8.3401032E+20
1.5779258E+0 1.0043981E+21
1.5586677E+0 8.9248934E+20
1.5430757E+0 8.0210417E+20
1.5193490E+0 8.6196126E+20
1.5061419E+0 9.5989702E+20
1.4856959E+0 8.1932826E+20
1.4662824E+0 8.1152192E+20
1.4448783E+0 8.1476815E+20
1.4250760E+0 8.3550530E+20
1.4040969E+0 8.7007837E+20
1.3853783E+0 8.3207452E+20
1.3619191E+0 8.6422659E+20
1.3442280E+0 8.9863535E+20
1.3216658E+0 8.5951547E+20
1.3015411E+0 8.7936035E+20
1.2792223E+0 7.9718542E+20
1.2538896E+0 8.9816828E+20
1.2362566E+0 8.3631466E+20
1.2067171E+0 7.8269324E+20
1.1850339E+0 8.8990521E+20
1.1606392E+0 8.4820304E+20
1.1357198E+0 8.3698047E+20
1.1095507E+0 8.6019947E+20
1.0849007E+0 8.5253540E+20
1.0569950E+0 8.3185487E+20
1.0297157E+0 8.7099057E+20
1.0028891E+0 8.9012927E+20
