N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.225577300E-02 -2.182725200E-02 -2.215737500E-02 -2.382155900E-02
1.600000000E+01 3.057592600E-02 3.055622500E-02 3.017353000E-02 2.996924700E-02
1.700000000E+01 6.637871700E-02 6.631843400E-02 6.526988000E-02 6.578267200E-02
1.549996187E+01 2.074719800E-02 1.986477900E-02 2.059723000E-02 2.080634100E-02
1.649996187E+01 5.036960700E-02 5.132595800E-02 5.145483800E-02 5.156800100E-02
1.674996808E+01 6.092437600E-02 5.980540100E-02 6.050247700E-02 6.080340500E-02
1.624993176E+01 3.939945100E-02 3.965854800E-02 3.983099000E-02 3.990300800E-02
1.574996808E+01 2.581152900E-02 2.544073000E-02 2.517938100E-02 2.572601200E-02
1.524993176E+01 7.636373000E-03 7.656200000E-03 7.895914000E-03 7.860756000E-03
