N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.011061000E-03 1.004010900E-02 1.028984500E-02 1.013713600E-02
1.600000000E+01 3.187573200E-02 3.204602100E-02 3.202862300E-02 3.136983300E-02
1.700000000E+01 7.021749100E-02 7.021766600E-02 6.925082000E-02 6.989835600E-02
1.549996187E+01 2.297431700E-02 2.216843800E-02 2.290286100E-02 2.297800600E-02
1.649996187E+01 5.646643300E-02 5.641825800E-02 5.681472700E-02 5.679472100E-02
1.674996808E+01 6.576363000E-02 6.460779900E-02 6.536472300E-02 6.567519100E-02
1.624993176E+01 4.320743300E-02 4.363756100E-02 4.373754900E-02 4.371585800E-02
1.574996808E+01 2.594339300E-02 2.608320300E-02 2.541585200E-02 2.581158000E-02
1.524993176E+01 1.692310600E-02 1.677855700E-02 1.714546500E-02 1.715156900E-02
