N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.604954000E-03 -1.699824000E-03 -2.262487000E-03 -3.230814000E-03
1.600000000E+01 3.419331300E-02 3.372744700E-02 3.321094300E-02 3.209224800E-02
1.700000000E+01 8.113595900E-02 7.779931200E-02 7.397655800E-02 7.242838600E-02
1.549996187E+01 2.194289400E-02 2.111578900E-02 2.210880600E-02 2.229112200E-02
1.649996187E+01 6.256801800E-02 6.051425400E-02 5.929354300E-02 5.789941200E-02
1.674996808E+01 7.438943300E-02 7.040266400E-02 6.890134000E-02 6.738608200E-02
1.624993176E+01 4.712267000E-02 4.628817800E-02 4.531219700E-02 4.445676500E-02
1.574996808E+01 2.673536100E-02 2.669148800E-02 2.594873900E-02 2.633965900E-02
1.524993176E+01 1.302232500E-02 1.281265200E-02 1.315698400E-02 1.314868100E-02
