fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0DT0 13:21:58 340.5 34.05 1.000E+000 5.706E-001 1.617E-008 1.000E+012 2.894E+000 4.067E-005 1.205E-003 
0DT1 13:23:56 340.5 34.05 1.000E+000 5.654E-001 1.621E-008 1.000E+012 2.904E+000 4.112E-005 1.220E-003 
0DT2 13:25:54 340.5 34.05 1.000E+000 5.634E-001 1.631E-008 1.000E+012 2.908E+000 4.127E-005 1.310E-003 
0DT3 13:28:16 340.5 34.05 1.000E+000 5.814E-001 1.640E-008 1.000E+012 2.898E+000 4.096E-005 1.124E-003 
0DT4 13:30:06 340.5 34.05 1.000E+000 6.025E-001 1.660E-008 1.000E+012 2.908E+000 4.125E-005 1.172E-003 
0DT5 13:32:08 340.5 34.05 1.000E+000 5.710E-001 1.642E-008 1.000E+012 2.905E+000 4.123E-005 1.260E-003 
0DT6 13:33:50 340.5 34.05 1.000E+000 5.882E-001 1.660E-008 1.000E+012 2.916E+000 4.151E-005 1.238E-003 
0DT7 13:35:48 340.5 34.05 1.000E+000 5.811E-001 1.638E-008 1.000E+012 2.901E+000 4.119E-005 1.181E-003 
0DT8 13:37:40 340.5 34.05 1.000E+000 5.548E-001 1.615E-008 1.000E+012 2.901E+000 4.120E-005 1.195E-003 
0DT9 13:39:38 340.5 34.05 1.000E+000 6.066E-001 1.660E-008 1.000E+012 2.909E+000 4.139E-005 1.297E-003 
