N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.186730780E+00 1.181746654E+00 1.176951230E+00 1.172249839E+00
1.600000000E+01 1.226466712E+00 1.223046038E+00 1.220386041E+00 1.217850516E+00
1.700000000E+01 1.244236988E+00 1.240605321E+00 1.237501046E+00 1.235277477E+00
1.549996187E+01 1.212247754E+00 1.209220396E+00 1.206667539E+00 1.204098788E+00
1.649996187E+01 1.229401378E+00 1.225364289E+00 1.222363403E+00 1.219636319E+00
1.674996808E+01 1.233714835E+00 1.229915494E+00 1.226519356E+00 1.224082782E+00
1.624993176E+01 1.228619486E+00 1.225008528E+00 1.222188600E+00 1.219510885E+00
1.574996808E+01 1.219917777E+00 1.216771515E+00 1.214303024E+00 1.211857275E+00
1.524993176E+01 1.205147876E+00 1.201867084E+00 1.198881950E+00 1.196088958E+00
