fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0DL0 7:26 295.7 39.21 1.000E+000 2.148E+000 4.441E-011 4.190E+002 2.780E+000 2.185E-006 1.792E-004 7.344E-002 1.783E-004 3.292E-006 2.514E-001 3.680E-002 8.922E-005 5.066E-004 
0DL1 7:30 295.7 39.21 1.000E+000 2.153E+000 4.436E-011 4.171E+002 2.758E+000 2.092E-006 1.778E-004 7.259E-002 1.769E-004 3.227E-006 2.513E-001 3.640E-002 8.841E-005 1.239E-003 
0DL2 7:32 295.8 39.2 1.000E+000 2.151E+000 4.483E-011 4.174E+002 2.754E+000 2.083E-006 1.774E-004 7.249E-002 1.765E-004 3.216E-006 2.513E-001 3.640E-002 8.811E-005 5.672E-004 
0DL3 7:35 295.8 39.2 1.000E+000 2.146E+000 4.508E-011 4.224E+002 2.809E+000 2.347E-006 1.807E-004 7.454E-002 1.798E-004 3.371E-006 2.515E-001 3.740E-002 8.989E-005 4.277E-003 
0DL4 7:38 295.8 39.2 1.000E+000 2.144E+000 4.458E-011 4.163E+002 2.722E+000 1.952E-006 1.773E-004 7.231E-002 1.764E-004 3.205E-006 2.513E-001 3.630E-002 8.804E-005 7.311E-003 
0DL5 7:40 295.9 39.18 1.000E+000 2.143E+000 4.532E-011 4.188E+002 2.763E+000 2.140E-006 1.787E-004 7.322E-002 1.778E-004 3.273E-006 2.514E-001 3.670E-002 8.893E-005 1.807E-003 
0DL6 7:42 295.9 39.18 1.000E+000 2.154E+000 4.594E-011 4.189E+002 2.760E+000 2.112E-006 1.781E-004 7.301E-002 1.772E-004 3.252E-006 2.513E-001 3.660E-002 8.860E-005 1.245E-003 
0DL7 7:45 296 39.17 1.000E+000 2.153E+000 4.640E-011 4.201E+002 2.795E+000 2.284E-006 1.768E-004 7.257E-002 1.759E-004 3.209E-006 2.514E-001 3.640E-002 8.791E-005 9.110E-004 
0DL8 7:49 296 39.17 1.000E+000 2.190E+000 4.753E-011 4.193E+002 2.790E+000 2.240E-006 1.750E-004 7.172E-002 1.740E-004 3.138E-006 2.514E-001 3.600E-002 8.692E-005 9.785E-004 
0DL9 7:51 296 39.17 1.000E+000 2.158E+000 4.670E-011 4.185E+002 2.754E+000 2.102E-006 1.780E-004 7.289E-002 1.771E-004 3.244E-006 2.514E-001 3.660E-002 8.839E-005 6.120E-004 
