fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0US1 8:59 301.9 38.4 1.000E+000 1.287E+000 1.486E-010 1.532E+004 2.816E+000 9.077E-006 1.223E-005 5.030E-002 1.223E-005 1.735E-007 2.821E-001 2.670E-002 6.474E-006 3.784E-003 
0US2 9:15 305 38.01 1.000E+000 1.254E+000 2.459E-010 1.359E+004 2.812E+000 1.062E-005 1.209E-005 4.465E-002 1.208E-005 1.500E-007 2.781E-001 2.350E-002 6.356E-006 1.438E-003 
0US3 9:36 307.6 37.69 1.000E+000 1.451E+000 3.320E-010 1.222E+004 2.788E+000 1.173E-005 1.213E-005 4.122E-002 1.212E-005 1.377E-007 2.756E-001 2.160E-002 6.347E-006 1.393E-002 
0US4 9:55 309.5 37.46 1.000E+000 1.460E+000 4.957E-010 1.127E+004 2.794E+000 1.337E-005 1.233E-005 3.820E-002 1.233E-005 1.288E-007 2.736E-001 2.000E-002 6.410E-006 3.333E-003 
0US5 10:20 312 37.16 1.000E+000 1.371E+000 6.760E-010 1.009E+004 2.772E+000 1.449E-005 1.226E-005 3.528E-002 1.226E-005 1.174E-007 2.715E-001 1.840E-002 6.344E-006 1.995E-003 
0US6 10:38 313.6 36.97 1.000E+000 1.415E+000 9.021E-010 9.380E+003 2.772E+000 1.578E-005 1.174E-005 3.183E-002 1.174E-005 1.006E-007 2.692E-001 1.650E-002 6.057E-006 2.336E-001 
0US7 11:3 315.2 36.78 1.000E+000 1.536E+000 1.117E-009 8.702E+003 2.777E+000 1.718E-005 1.206E-005 3.052E-002 1.206E-005 9.867E-008 2.682E-001 1.580E-002 6.205E-006 6.649E-003 
0US8 11:22 317.3 36.54 1.000E+000 1.522E+000 1.497E-009 7.866E+003 2.771E+000 1.901E-005 1.199E-005 2.787E-002 1.198E-005 8.896E-008 2.664E-001 1.440E-002 6.135E-006 1.796E-003 
0US9 11:43 319.5 36.29 1.000E+000 1.552E+000 2.066E-009 7.057E+003 2.761E+000 2.100E-005 1.230E-005 2.611E-002 1.229E-005 8.511E-008 2.652E-001 1.340E-002 6.304E-006 9.807E-004 
US10 11:57 321.9 36.02 1.000E+000 1.432E+000 3.006E-009 6.255E+003 2.741E+000 2.315E-005 1.238E-005 2.393E-002 1.237E-005 7.809E-008 2.637E-001 1.230E-002 6.297E-006 1.018E-003 
US11 12:18 324.6 35.72 1.000E+000 1.498E+000 4.468E-009 5.456E+003 2.741E+000 2.635E-005 1.200E-005 2.077E-002 1.199E-005 6.517E-008 2.617E-001 1.060E-002 6.090E-006 2.211E-003 
US12 12:36 327.8 35.37 1.000E+000 1.470E+000 6.678E-009 4.658E+003 2.744E+000 3.073E-005 1.273E-005 1.917E-002 1.272E-005 6.355E-008 2.606E-001 9.800E-003 6.418E-006 4.046E-003 
US13 12:54 330 35.13 1.000E+000 1.537E+000 9.082E-009 4.206E+003 2.741E+000 3.407E-005 1.246E-005 1.715E-002 1.245E-005 5.539E-008 2.593E-001 8.700E-003 6.294E-006 1.560E-002 
US14 13:7 332.7 34.85 1.000E+000 1.681E+000 1.216E-008 3.762E+003 2.743E+000 3.860E-005 1.179E-005 1.464E-002 1.178E-005 4.448E-008 2.578E-001 7.400E-003 5.930E-006 3.755E-004 
