Ew Nt
4.4920821E-1 -4.8373061E+13
4.4702508E-1 -2.8680989E+14
4.4484194E-1 -3.9485226E+14
4.4265883E-1 -3.7960843E+14
4.4047571E-1 -2.7224012E+14
4.3829259E-1 -1.1665265E+14
4.3610946E-1 3.6590774E+13
4.3392635E-1 1.4243920E+14
4.3174322E-1 1.8011492E+14
4.2956010E-1 1.6175926E+14
4.2737698E-1 1.1871534E+14
4.2519386E-1 7.6176242E+13
4.2301074E-1 3.9272999E+13
4.2082762E-1 7.3006069E+11
4.1864450E-1 -4.1711199E+13
4.1646138E-1 -7.7249281E+13
4.1427826E-1 -9.0683003E+13
4.1209513E-1 -7.8007158E+13
4.0991201E-1 -5.2718007E+13
4.0772889E-1 -3.5777991E+13
4.0554577E-1 -3.8253865E+13
4.0336265E-1 -5.3055973E+13
4.0117953E-1 -6.3155355E+13
3.9899641E-1 -5.7372029E+13
3.9681329E-1 -3.8485308E+13
3.9463016E-1 -1.7788291E+13
3.9244704E-1 -3.7614347E+12
3.9026392E-1 3.8557286E+12
3.8808080E-1 1.0951556E+13
3.8589768E-1 2.2207484E+13
3.8371456E-1 3.7544444E+13
3.8153144E-1 5.3652635E+13
3.7934832E-1 6.7147955E+13
3.7716520E-1 7.5844607E+13
3.7498207E-1 7.8287115E+13
3.7279895E-1 7.3751358E+13
3.7061583E-1 6.3362295E+13
3.6843271E-1 5.0764483E+13
3.6624959E-1 4.0964551E+13
3.6406647E-1 3.7890610E+13
3.6188335E-1 4.2425121E+13
3.5970023E-1 5.2188916E+13
3.5751710E-1 6.3012194E+13
3.5533398E-1 7.0985839E+13
3.5315086E-1 7.3876739E+13
3.5096774E-1 7.1413316E+13
3.4878462E-1 6.4779210E+13
3.4660150E-1 5.5907772E+13
3.4441838E-1 4.6884455E+13
3.4223526E-1 3.9474427E+13
3.4005214E-1 3.4766286E+13
3.3786901E-1 3.2991240E+13
3.3568589E-1 3.3573280E+13
3.3350277E-1 3.5413146E+13
3.3131965E-1 3.7339336E+13
3.2913653E-1 3.8569617E+13
3.2695341E-1 3.8978551E+13
3.2477029E-1 3.9036697E+13
3.2258717E-1 3.9459858E+13
3.2040404E-1 4.0781982E+13
3.1822092E-1 4.3114417E+13
3.1603780E-1 4.6214462E+13
3.1385468E-1 4.9762114E+13
3.1167156E-1 5.3623319E+13
3.0948844E-1 5.7943627E+13
3.0730532E-1 6.3073163E+13
3.0512220E-1 6.9428204E+13
3.0293908E-1 7.7379417E+13
3.0075596E-1 8.7173240E+13
2.9857283E-1 9.8860574E+13
2.9638971E-1 1.1226263E+14
2.9420659E-1 1.2703672E+14
2.9202347E-1 1.4279598E+14
2.8984035E-1 1.5905093E+14
2.8765723E-1 1.7470939E+14
2.8547411E-1 1.8717350E+14
2.8329099E-1 1.9162908E+14
2.8110786E-1 1.8152820E+14
2.7892474E-1 1.5094084E+14
2.7674162E-1 9.8158442E+13
2.7455850E-1 6.5830500E+13
