T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.211110377E+00 1.218168464E+00 1.225506966E+00 1.236941573E+00 1.246884126E+00 1.253149457E+00 1.259994999E+00 1.273193520E+00 1.293406342E+00
295 1.209438206E+00 1.216791595E+00 1.224488240E+00 1.235249636E+00 1.245853238E+00 1.252273681E+00 1.259146361E+00 1.272085490E+00 1.291856379E+00
300 1.208109641E+00 1.216408370E+00 1.223911726E+00 1.234917327E+00 1.245593648E+00 1.252371717E+00 1.258864022E+00 1.271546198E+00 1.291229887E+00
305 1.206327638E+00 1.216444590E+00 1.224392142E+00 1.235336623E+00 1.245848278E+00 1.253009657E+00 1.260048663E+00 1.272282816E+00 1.291107234E+00
310 1.202881898E+00 1.216466268E+00 1.225329707E+00 1.236397928E+00 1.247258361E+00 1.254781026E+00 1.261962921E+00 1.273877767E+00 1.292448660E+00
315 1.194483690E+00 1.215331079E+00 1.226256952E+00 1.237642472E+00 1.249054226E+00 1.257162187E+00 1.264101673E+00 1.275846917E+00 1.294646100E+00
320 1.174899006E+00 1.212264859E+00 1.227131935E+00 1.239389060E+00 1.250975963E+00 1.259603367E+00 1.267140866E+00 1.278915227E+00 1.297124719E+00
325 1.133215059E+00 1.203540496E+00 1.226869187E+00 1.240952160E+00 1.253331144E+00 1.262511450E+00 1.270523849E+00 1.282370648E+00 1.300467822E+00
330 1.056620420E+00 1.183345521E+00 1.223798374E+00 1.241833924E+00 1.255559097E+00 1.265526037E+00 1.273776670E+00 1.285751122E+00 1.304039258E+00
335 1.020889336E+00 1.141377883E+00 1.215181852E+00 1.241513137E+00 1.257142344E+00 1.268145507E+00 1.277396994E+00 1.289669556E+00 1.307516742E+00
340 1.022766642E+00 1.066072942E+00 1.195451855E+00 1.238186260E+00 1.258050298E+00 1.270633945E+00 1.280808398E+00 1.293514185E+00 1.311362641E+00
