T d154 d184 d214 d244
d 150 180 210 240
290 1.246884126E+00 1.247061845E+00 1.247120513E+00 1.246651868E+00
295 1.245853238E+00 1.245954882E+00 1.246098754E+00 1.245690415E+00
300 1.245593648E+00 1.245753330E+00 1.245891893E+00 1.245570288E+00
305 1.245848278E+00 1.245889491E+00 1.246083856E+00 1.245975110E+00
310 1.247258361E+00 1.247162859E+00 1.247309991E+00 1.247244590E+00
315 1.249054226E+00 1.248852778E+00 1.249051797E+00 1.248983949E+00
320 1.250975963E+00 1.250737172E+00 1.250739334E+00 1.250852004E+00
325 1.253331144E+00 1.252970130E+00 1.252903505E+00 1.252933140E+00
330 1.255559097E+00 1.255126039E+00 1.254733407E+00 1.254850671E+00
335 1.257142344E+00 1.256525629E+00 1.255907437E+00 1.255861786E+00
340 1.258050298E+00 1.257116741E+00 1.256128891E+00 1.255750494E+00
