fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 12:37:16 297 39.04 1.000E+000 7.800E-001 2.192E-006 3.578E+003 3.041E+000 6.007E-009 1.715E-003 
0002 12:39:40 297 39.04 1.000E+000 7.800E-001 2.218E-006 3.557E+003 3.036E+000 6.062E-009 1.922E-003 
0003 12:42:30 297 39.04 1.000E+000 7.800E-001 2.273E-006 3.531E+003 3.024E+000 6.135E-009 1.692E-003 
0004 12:44:42 297 39.04 1.000E+000 7.800E-001 2.219E-006 3.554E+003 3.031E+000 6.083E-009 1.781E-003 
0005 12:47:34 297 39.04 1.000E+000 7.800E-001 2.191E-006 3.550E+003 3.036E+000 6.056E-009 1.786E-003 
0006 12:51:20 297.1 39.02 1.000E+000 7.800E-001 2.206E-006 3.573E+003 3.038E+000 6.077E-009 1.688E-003 
0007 12:57:38 297 39.04 1.000E+000 7.800E-001 2.159E-006 3.621E+003 3.045E+000 5.950E-009 1.729E-003 
0008 13:01:26 297 39.04 1.000E+000 7.800E-001 2.247E-006 3.508E+003 3.019E+000 6.186E-009 1.699E-003 
0009 13:07:26 297 39.04 1.000E+000 7.800E-001 2.211E-006 3.609E+003 3.041E+000 5.997E-009 1.788E-003 
0010 13:13:38 297 39.04 1.000E+000 7.800E-001 2.172E-006 3.570E+003 3.035E+000 6.039E-009 1.692E-003 
0011 13:17:42 297 39.04 1.000E+000 7.800E-001 2.205E-006 3.650E+003 3.050E+000 5.889E-009 1.793E-003 
0012 13:23:08 297 39.04 1.000E+000 7.800E-001 2.167E-006 3.700E+003 3.056E+000 5.827E-009 1.727E-003 
0013 13:27:28 297 39.04 1.000E+000 7.800E-001 2.232E-006 3.614E+003 3.038E+000 6.002E-009 1.763E-003 
