fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L577 42752094.2564 340.16 34.085 2.481356561E-01 1.570318506E-04 2.378809960E-05 1.862703558E-01 1.277020090E-04 6.104960019E-01 0.000000000E+00 
L578 42778007.9085 340.06 34.095 2.487588170E-01 1.581186028E-04 2.404615156E-05 1.867171839E-01 1.287828207E-04 6.113418530E-01 0.000000000E+00 
L579 42799104.213 340.01 34.1 2.492965379E-01 1.588575471E-04 2.429755705E-05 1.878929627E-01 1.293238260E-04 6.135338249E-01 3.243770772E-17 
L580 42820005.1865 339.96 34.105 2.505975603E-01 1.597798197E-04 2.451056608E-05 1.878652278E-01 1.304706640E-04 6.121453802E-01 0.000000000E+00 
L581 42841006.10496 339.94 34.107 2.512653059E-01 1.609284612E-04 2.476428227E-05 1.874034415E-01 1.321412057E-04 6.124355054E-01 0.000000000E+00 
L582 42861997.624 339.93 34.108 2.512172551E-01 1.613134974E-04 2.484751479E-05 1.904554285E-01 1.304616289E-04 6.131444262E-01 0.000000000E+00 
L583 42882997.932 339.92 34.109 2.518427407E-01 1.619358628E-04 2.496263839E-05 1.901150789E-01 1.313022243E-04 6.120938403E-01 0.000000000E+00 
L584 42903769.377 339.92 34.109 2.525907959E-01 1.627513442E-04 2.517031361E-05 1.893744431E-01 1.329156408E-04 6.122749917E-01 0.000000000E+00 
L585 42924771.323 339.9 34.111 2.522629568E-01 1.638767799E-04 2.527386909E-05 1.893075498E-01 1.335096816E-04 6.113653603E-01 0.000000000E+00 
L586 42945769.663 339.93 34.108 2.533542454E-01 1.646845750E-04 2.553352450E-05 1.912518401E-01 1.335001250E-04 6.119693297E-01 0.000000000E+00 
L587 42966770.625 339.93 34.108 2.536972757E-01 1.657236077E-04 2.580659089E-05 1.905622952E-01 1.354232364E-04 6.138050462E-01 0.000000000E+00 
L588 42987771.338 339.93 34.108 2.541822365E-01 1.665601894E-04 2.600561541E-05 1.905180606E-01 1.364970278E-04 6.142578751E-01 0.000000000E+00 
L589 43008772.455 339.93 34.108 2.537504024E-01 1.674429010E-04 2.621724360E-05 1.896695443E-01 1.382246736E-04 6.170403290E-01 0.000000000E+00 
L590 43029772.824 339.94 34.107 2.540506013E-01 1.679372745E-04 2.625362371E-05 1.906942779E-01 1.376774322E-04 6.153496082E-01 0.000000000E+00 
L591 43050776.157 339.94 34.107 2.550699367E-01 1.684475052E-04 2.638119861E-05 1.919651448E-01 1.374260538E-04 6.140032444E-01 0.000000000E+00 
L592 43071768.346 339.96 34.105 2.548269036E-01 1.693523617E-04 2.656425708E-05 1.920241435E-01 1.383438093E-04 6.155468879E-01 0.000000000E+00 
L593 43092765.507 339.96 34.105 2.551411525E-01 1.699794590E-04 2.674669755E-05 1.921890382E-01 1.391732005E-04 6.167273538E-01 0.000000000E+00 
L594 43113765.899 339.97 34.104 2.563132708E-01 1.707715698E-04 2.695830455E-05 1.937037273E-01 1.391656965E-04 6.158939130E-01 0.000000000E+00 
L595 43134767.476 339.97 34.104 2.558146445E-01 1.717171966E-04 2.711867006E-05 1.926685625E-01 1.407562303E-04 6.173467907E-01 0.000000000E+00 
L596 43155767.961 339.99 34.102 2.560288100E-01 1.726241203E-04 2.723661383E-05 1.923796023E-01 1.415684964E-04 6.162583222E-01 0.000000000E+00 
L597 43176768.407 339.99 34.102 2.561707621E-01 1.732581666E-04 2.745543501E-05 1.916755278E-01 1.432436200E-04 6.185930757E-01 0.000000000E+00 
L598 43197769.323 339.99 34.102 2.572277451E-01 1.733564110E-04 2.756086389E-05 1.932943072E-01 1.425729773E-04 6.180663627E-01 0.000000000E+00 
L599 43218770.145 340 34.101 2.574000123E-01 1.739672159E-04 2.770444593E-05 1.930130383E-01 1.435288249E-04 6.186905640E-01 0.000000000E+00 
L600 43239770.805 340 34.101 2.578746573E-01 1.749944993E-04 2.788781704E-05 1.945774930E-01 1.433154732E-04 6.179900167E-01 0.000000000E+00 
L601 43261002.06414 340.01 34.1 2.579601814E-01 1.755952590E-04 2.800448638E-05 1.950659603E-01 1.435590221E-04 6.182471917E-01 0.000000000E+00 
L602 43281762.85 340.01 34.1 2.578396350E-01 1.764488040E-04 2.814027876E-05 1.950876965E-01 1.442578924E-04 6.185289031E-01 0.000000000E+00 
L603 43303003.6107 340.02 34.099 2.582093620E-01 1.772509334E-04 2.824277000E-05 1.934627589E-01 1.459758616E-04 6.170875350E-01 0.000000000E+00 
L604 43323994.241 340.01 34.1 2.580921806E-01 1.777300032E-04 2.847698558E-05 1.945770765E-01 1.463593585E-04 6.208095939E-01 0.000000000E+00 
L605 43344997.731 340.01 34.1 2.586815166E-01 1.782258676E-04 2.854035201E-05 1.946677119E-01 1.466093557E-04 6.190463816E-01 0.000000000E+00 
L606 43365995.859 340.02 34.099 2.596546755E-01 1.787115852E-04 2.867264100E-05 1.953326632E-01 1.467943327E-04 6.179009215E-01 0.000000000E+00 
L607 43386996.59 340.03 34.098 2.595179632E-01 1.791060674E-04 2.882098329E-05 1.957997778E-01 1.472076760E-04 6.200562244E-01 0.000000000E+00 
L608 43408154.727 340.01 34.1 2.598279089E-01 1.800372730E-04 2.897582973E-05 1.953420018E-01 1.483350424E-04 6.194234699E-01 0.000000000E+00 
L609 43429017.4484 340.02 34.099 2.603508314E-01 1.806737006E-04 2.906842072E-05 1.964676094E-01 1.479663183E-04 6.179701938E-01 2.132132397E-17 
L610 43449999.137 340.01 34.1 2.603232200E-01 1.814184070E-04 2.928337606E-05 1.960387527E-01 1.493832292E-04 6.200502514E-01 0.000000000E+00 
L611 43470999.894 340.01 34.1 2.600860211E-01 1.820818712E-04 2.931990029E-05 1.969611757E-01 1.488736465E-04 6.191256124E-01 0.000000000E+00 
L612 43491992.447 340.02 34.099 2.610458152E-01 1.821742265E-04 2.959152877E-05 1.975159286E-01 1.498104971E-04 6.222483200E-01 0.000000000E+00 
L613 43512991.174 340.02 34.099 2.601920437E-01 1.823882725E-04 2.953407467E-05 1.967613995E-01 1.500997288E-04 6.223467792E-01 0.000000000E+00 
L614 43533992.133 340.02 34.099 2.609190134E-01 1.829558503E-04 2.971881660E-05 1.975844894E-01 1.504171430E-04 6.225575193E-01 0.000000000E+00 
L615 43554993.31 340.01 34.1 2.614386968E-01 1.836891382E-04 2.975323538E-05 1.972106542E-01 1.508757273E-04 6.195564054E-01 0.000000000E+00 
L616 43575993.776 340.02 34.099 2.608966095E-01 1.842056141E-04 2.985683430E-05 1.960918550E-01 1.522691902E-04 6.212586669E-01 0.000000000E+00 
L617 43596994.472 340.02 34.099 2.616436114E-01 1.848401377E-04 3.008804319E-05 1.972575643E-01 1.525403185E-04 6.221391415E-01 0.000000000E+00 
L618 43617998.044 340.02 34.099 2.616090388E-01 1.854273310E-04 3.015895893E-05 1.985651655E-01 1.518871538E-04 6.217128640E-01 0.000000000E+00 
L619 43638765.748 340.02 34.099 2.624112509E-01 1.855644307E-04 3.028938876E-05 1.979278277E-01 1.530392366E-04 6.220328552E-01 0.000000000E+00 
L620 43659999.356 340.01 34.1 2.623072789E-01 1.857483266E-04 3.018220366E-05 1.982046720E-01 1.522809541E-04 6.194634588E-01 0.000000000E+00 
L621 43680767.335 340.02 34.099 2.624903004E-01 1.861239916E-04 3.042001209E-05 1.978025931E-01 1.537846730E-04 6.226496736E-01 0.000000000E+00 
L622 43701758.206 340.02 34.099 2.624767547E-01 1.863890707E-04 3.050971924E-05 1.978396517E-01 1.542125054E-04 6.236298870E-01 0.000000000E+00 
L623 43722759.123 340.01 34.1 2.630853401E-01 1.868771783E-04 3.060582176E-05 1.986630709E-01 1.540614061E-04 6.225168744E-01 0.000000000E+00 
L624 43743759.554 340.02 34.099 2.630390061E-01 1.875952308E-04 3.065676737E-05 1.999004450E-01 1.533605314E-04 6.212757616E-01 0.000000000E+00 
L625 43764762.32 340.02 34.099 2.625408090E-01 1.878541791E-04 3.070252577E-05 1.981030365E-01 1.549841276E-04 6.225244659E-01 0.000000000E+00 
L626 43785761.503 340.01 34.1 2.636070778E-01 1.883896332E-04 3.094346438E-05 1.988668316E-01 1.555961008E-04 6.230958626E-01 0.000000000E+00 
L627 43806764.436 340.01 34.1 2.629218441E-01 1.884026492E-04 3.087278606E-05 1.988193451E-01 1.552789018E-04 6.232498008E-01 0.000000000E+00 
L628 43827764.208 340.02 34.099 2.634789202E-01 1.886269949E-04 3.099822308E-05 1.986946614E-01 1.560084955E-04 6.237162780E-01 0.000000000E+00 
L629 43848763.908 340.01 34.1 2.637880930E-01 1.889814056E-04 3.102340527E-05 1.991207895E-01 1.558050447E-04 6.223220700E-01 0.000000000E+00 
L630 43869772.198 340.02 34.099 2.632070442E-01 1.892806011E-04 3.110695202E-05 1.987832771E-01 1.564884859E-04 6.243869890E-01 0.000000000E+00 
L631 43890767.337 340.02 34.099 2.640411121E-01 1.896730859E-04 3.118955745E-05 1.990497779E-01 1.566958313E-04 6.227761170E-01 0.000000000E+00 
L632 43911766.302 340.01 34.1 2.643676151E-01 1.902280145E-04 3.138818161E-05 1.996805152E-01 1.571912520E-04 6.241420291E-01 0.000000000E+00 
L633 43932757.158 340.02 34.099 2.635382843E-01 1.904374762E-04 3.144365427E-05 1.986885203E-01 1.582525176E-04 6.265228014E-01 0.000000000E+00 
L634 43953759.758 340.02 34.099 2.636125067E-01 1.905244519E-04 3.138967406E-05 1.989038766E-01 1.578139713E-04 6.249856912E-01 0.000000000E+00 
L635 43974758.523 340.01 34.1 2.635974180E-01 1.907022487E-04 3.130756268E-05 1.986629315E-01 1.575945641E-04 6.228052898E-01 0.000000000E+00 
L636 43995759.48 340.02 34.099 2.647129151E-01 1.907119634E-04 3.146450171E-05 2.001569191E-01 1.571994522E-04 6.232578977E-01 0.000000000E+00 
L637 44016762.466 340.02 34.099 2.640171760E-01 1.912939600E-04 3.157923797E-05 1.979081846E-01 1.595566652E-04 6.252708851E-01 0.000000000E+00 
L638 44037762.943 340.01 34.1 2.640891613E-01 1.913818865E-04 3.161525649E-05 1.996753353E-01 1.583334733E-04 6.255259064E-01 0.000000000E+00 
L639 44058761.815 340.01 34.1 2.642430013E-01 1.918496783E-04 3.171493126E-05 1.987346600E-01 1.595792550E-04 6.256035517E-01 0.000000000E+00 
L640 44079763.853 340.02 34.099 2.643228153E-01 1.921963841E-04 3.168709744E-05 1.995508367E-01 1.587923702E-04 6.237385627E-01 0.000000000E+00 
