N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.209596821E+00 1.206837337E+00 1.204469543E+00 1.202279470E+00
1.016672606E+01 1.213185710E+00 1.210462059E+00 1.208176808E+00 1.206101480E+00
1.033324570E+01 1.215950655E+00 1.213261631E+00 1.211064353E+00 1.209114377E+00
1.049996187E+01 1.218122992E+00 1.215494003E+00 1.213412576E+00 1.211617276E+00
1.066670514E+01 1.219900441E+00 1.217378761E+00 1.215476201E+00 1.213859239E+00
1.083333839E+01 1.221458536E+00 1.219106545E+00 1.217408038E+00 1.216042514E+00
1.100000000E+01 1.222955926E+00 1.220842434E+00 1.219420167E+00 1.218320660E+00
1.116672606E+01 1.224535282E+00 1.222724188E+00 1.221613050E+00 1.220794952E+00
1.133324570E+01 1.226320497E+00 1.224857317E+00 1.224064608E+00 1.223515230E+00
1.149996187E+01 1.228410830E+00 1.227310115E+00 1.226814196E+00 1.226490134E+00
1.166670514E+01 1.230874349E+00 1.230113410E+00 1.229862785E+00 1.229705515E+00
1.183333839E+01 1.233744649E+00 1.233267620E+00 1.233194862E+00 1.233144101E+00
1.200000000E+01 1.237023684E+00 1.236755358E+00 1.236793187E+00 1.236799372E+00
1.216672606E+01 1.240691126E+00 1.240555530E+00 1.240650213E+00 1.240680558E+00
1.233324570E+01 1.244717896E+00 1.244654526E+00 1.244771794E+00 1.244809153E+00
1.249996187E+01 1.249072209E+00 1.249050276E+00 1.249173019E+00 1.249210416E+00
1.266670514E+01 1.253753404E+00 1.253748204E+00 1.253872881E+00 1.253904967E+00
1.283333839E+01 1.258741590E+00 1.258752971E+00 1.258874482E+00 1.258906787E+00
1.300000000E+01 1.264041362E+00 1.264058815E+00 1.264190123E+00 1.264223465E+00
