fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:58:26 295 39.3 1.000E+000 8.350E-001 4.151E-006 2.833E+004 3.042E+000 2.974E-009 8.724E-004 
0T02 11:01:14 295 39.3 1.000E+000 8.350E-001 4.164E-006 2.840E+004 3.042E+000 2.977E-009 8.620E-004 
0T03 11:04:00 294.9 39.32 1.000E+000 8.350E-001 4.097E-006 2.735E+004 3.042E+000 2.962E-009 9.061E-004 
0T04 11:09:04 295 39.3 1.000E+000 8.350E-001 4.190E-006 2.722E+004 3.039E+000 2.998E-009 8.763E-004 
0T05 11:12:56 295 39.3 1.000E+000 8.350E-001 4.178E-006 2.662E+004 3.043E+000 2.980E-009 8.776E-004 
0T06 11:17:08 295.1 39.29 1.000E+000 8.350E-001 4.348E-006 2.610E+004 3.033E+000 3.042E-009 8.286E-004 
0T07 11:21:34 295 39.3 1.000E+000 8.350E-001 4.205E-006 2.896E+004 3.045E+000 2.972E-009 9.293E-004 
0T08 11:25:56 295 39.3 1.000E+000 8.350E-001 4.321E-006 2.553E+004 3.036E+000 3.016E-009 7.981E-004 
0T09 11:33:10 294.9 39.32 1.000E+000 8.350E-001 4.303E-006 2.806E+004 3.043E+000 2.966E-009 9.674E-004 
0T10 11:40:52 295 39.3 1.000E+000 8.350E-001 4.339E-006 2.711E+004 3.041E+000 2.993E-009 8.809E-004 
0T11 11:43:30 295 39.3 1.000E+000 8.350E-001 4.339E-006 2.756E+004 3.044E+000 2.982E-009 8.634E-004 
0T12 11:46:26 295 39.3 1.000E+000 8.350E-001 4.325E-006 2.709E+004 3.043E+000 2.984E-009 8.726E-004 
0T13 11:53:38 295 39.3 1.000E+000 8.350E-001 4.408E-006 2.606E+004 3.040E+000 3.001E-009 8.259E-004 
