fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
D139 50028 299.97 38.651 1.000000000E+00 1.177738616E+00 5.556956157E-11 4.154723258E+05 2.417255876E+00 5.846818820E-08 1.919242683E-02 
D139 50028 299.97 38.651 1.000000000E+00 1.177738616E+00 5.556956157E-11 4.154723258E+05 2.417255876E+00 5.846818820E-08 1.919242683E-02 
D140 50152 299.87 38.664 1.000000000E+00 1.199618230E+00 5.484049486E-11 4.522580512E+05 2.486286501E+00 6.702180204E-08 2.429866946E-02 
D140 50152 299.87 38.664 1.000000000E+00 1.199618230E+00 5.484049486E-11 4.522580512E+05 2.486286501E+00 6.702180204E-08 2.429866946E-02 
D141 50252 299.85 38.667 1.000000000E+00 1.200913868E+00 5.448985690E-11 4.291499965E+05 2.466692443E+00 6.479611249E-08 2.171374861E-02 
D141 50252 299.85 38.667 1.000000000E+00 1.200913868E+00 5.448985690E-11 4.291499965E+05 2.466692443E+00 6.479611249E-08 2.171374861E-02 
D142 50368 299.82 38.671 1.000000000E+00 1.193177786E+00 5.440131274E-11 4.525871461E+05 2.546139125E+00 7.441044131E-08 2.284265485E-02 
D142 50368 299.82 38.671 1.000000000E+00 1.193177786E+00 5.440131274E-11 4.525871461E+05 2.546139125E+00 7.441044131E-08 2.284265485E-02 
D143 50420 299.81 38.672 1.000000000E+00 1.172278074E+00 5.292388269E-11 4.453556049E+05 2.524034110E+00 7.268152560E-08 4.556715604E-02 
D143 50420 299.81 38.672 1.000000000E+00 1.172278074E+00 5.292388269E-11 4.453556049E+05 2.524034110E+00 7.268152560E-08 4.556715604E-02 
D144 50514 299.8 38.673 1.000000000E+00 1.223251591E+00 5.445375343E-11 4.513375928E+05 2.571682662E+00 7.748176014E-08 2.189187894E-02 
D144 50514 299.8 38.673 1.000000000E+00 1.223251591E+00 5.445375343E-11 4.513375928E+05 2.571682662E+00 7.748176014E-08 2.189187894E-02 
D145 50604 299.81 38.672 1.000000000E+00 1.227623019E+00 5.467182274E-11 4.656795652E+05 2.584528254E+00 7.974092397E-08 2.180530675E-02 
D145 50604 299.81 38.672 1.000000000E+00 1.227623019E+00 5.467182274E-11 4.656795652E+05 2.584528254E+00 7.974092397E-08 2.180530675E-02 
D146 50700 299.8 38.673 1.000000000E+00 1.227026192E+00 5.452524186E-11 4.630461834E+05 2.599460217E+00 8.247419269E-08 2.140461251E-02 
D146 50700 299.8 38.673 1.000000000E+00 1.227026192E+00 5.452524186E-11 4.630461834E+05 2.599460217E+00 8.247419269E-08 2.140461251E-02 
D147 50784 299.83 38.669 1.000000000E+00 1.178355634E+00 5.324503228E-11 4.290574679E+05 2.529740824E+00 7.404364432E-08 3.828525072E-02 
D147 50784 299.83 38.669 1.000000000E+00 1.178355634E+00 5.324503228E-11 4.290574679E+05 2.529740824E+00 7.404364432E-08 3.828525072E-02 
D148 50884 299.84 38.668 1.000000000E+00 1.224406615E+00 5.460146542E-11 4.263810631E+05 2.503253356E+00 7.086865179E-08 2.146201476E-02 
D148 50884 299.84 38.668 1.000000000E+00 1.224406615E+00 5.460146542E-11 4.263810631E+05 2.503253356E+00 7.086865179E-08 2.146201476E-02 
D149 50980 299.84 38.668 1.000000000E+00 1.196014115E+00 5.369524988E-11 4.570166174E+05 2.548085010E+00 7.884650355E-08 2.060805976E-02 
D149 50980 299.84 38.668 1.000000000E+00 1.196014115E+00 5.369524988E-11 4.570166174E+05 2.548085010E+00 7.884650355E-08 2.060805976E-02 
D150 51052 299.86 38.665 1.000000000E+00 1.222866448E+00 5.486643676E-11 4.472087380E+05 2.564753578E+00 8.088680096E-08 2.436971121E-02 
