N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.023973479E+00 1.022346161E+00 1.020926944E+00 1.019650268E+00
1.600000000E+01 1.254816618E+00 1.250623005E+00 1.247031543E+00 1.244203587E+00
1.700000000E+01 1.328118392E+00 1.326295498E+00 1.323658012E+00 1.322534736E+00
1.549996187E+01 1.111061100E+00 1.097627994E+00 1.089988340E+00 1.085046473E+00
1.649996187E+01 1.293824703E+00 1.291947936E+00 1.289558597E+00 1.287929507E+00
1.674996808E+01 1.311607680E+00 1.308196996E+00 1.306542867E+00 1.305064652E+00
1.624993176E+01 1.277129458E+00 1.274094232E+00 1.271360116E+00 1.269049025E+00
1.574996808E+01 1.213162458E+00 1.206372750E+00 1.201320398E+00 1.198405773E+00
1.524993176E+01 1.014267423E+00 1.012935584E+00 1.011901449E+00 1.011062499E+00
