T d154 d184 d214 d244
d 150 180 210 240
290 1.278070154E+00 1.274990232E+00 1.272975354E+00 1.271271553E+00
295 1.278678351E+00 1.275726826E+00 1.273979908E+00 1.272446758E+00
300 1.280295012E+00 1.277427090E+00 1.275912045E+00 1.274469530E+00
305 1.282752139E+00 1.279834386E+00 1.278326417E+00 1.277095145E+00
310 1.284687952E+00 1.282805783E+00 1.281235065E+00 1.280011862E+00
315 1.287866959E+00 1.285985724E+00 1.284303324E+00 1.283078376E+00
320 1.291066175E+00 1.289345284E+00 1.287213838E+00 1.285926880E+00
325 1.293824703E+00 1.291947936E+00 1.289558597E+00 1.287929507E+00
330 1.295868078E+00 1.293612892E+00 1.291010897E+00 1.288909685E+00
335 1.296571822E+00 1.293767519E+00 1.290719544E+00 1.288137080E+00
340 1.295072763E+00 1.291552002E+00 1.287932598E+00 1.284878744E+00
