Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.250191931E+00 1.218145125E+00 3.204680600E-02 1.239675993E+00 1.210054477E+00 2.962151600E-02 1.051593800E-02 8.090648000E-03
1.468000E+10 1.250241632E+00 1.218207035E+00 3.203459700E-02 1.242433373E+00 1.212355998E+00 3.007737500E-02 7.808259000E-03 5.851037000E-03
2.154000E+10 1.250314221E+00 1.218297315E+00 3.201690600E-02 1.244605305E+00 1.214113818E+00 3.049148700E-02 5.708916000E-03 4.183497000E-03
3.162000E+10 1.250420051E+00 1.218428661E+00 3.199139000E-02 1.246304284E+00 1.215465871E+00 3.083841300E-02 4.115767000E-03 2.962790000E-03
4.642000E+10 1.250573930E+00 1.218619053E+00 3.195487700E-02 1.247640079E+00 1.216535324E+00 3.110475500E-02 2.933851000E-03 2.083729000E-03
6.813000E+10 1.250796754E+00 1.218893523E+00 3.190323100E-02 1.248721793E+00 1.217433893E+00 3.128790000E-02 2.074961000E-03 1.459630000E-03
1.000000E+11 1.251117537E+00 1.219286173E+00 3.183136400E-02 1.249656089E+00 1.218264536E+00 3.139155300E-02 1.461448000E-03 1.021637000E-03
1.468000E+11 1.251575574E+00 1.219841879E+00 3.173369500E-02 1.250546512E+00 1.219124893E+00 3.142161900E-02 1.029062000E-03 7.169860000E-04
2.154000E+11 1.252222329E+00 1.220616996E+00 3.160533300E-02 1.251494920E+00 1.220110441E+00 3.138447900E-02 7.274090000E-04 5.065550000E-04
3.162000E+11 1.253122072E+00 1.221677787E+00 3.144428500E-02 1.252603562E+00 1.221315790E+00 3.128777200E-02 5.185100000E-04 3.619970000E-04
4.642000E+11 1.254350052E+00 1.223109384E+00 3.124066800E-02 1.253975456E+00 1.222842791E+00 3.113266500E-02 3.745960000E-04 2.665930000E-04
6.813000E+11 1.255986795E+00 1.224944517E+00 3.104227800E-02 1.255711041E+00 1.224745828E+00 3.096521300E-02 2.757540000E-04 1.986890000E-04
1.000000E+12 1.258107860E+00 1.227251226E+00 3.085663400E-02 1.257899984E+00 1.227099839E+00 3.080014500E-02 2.078760000E-04 1.513870000E-04
1.468000E+12 1.260769882E+00 1.230046999E+00 3.072288300E-02 1.260608852E+00 1.229927793E+00 3.068105900E-02 1.610300000E-04 1.192060000E-04
2.154000E+12 1.263996235E+00 1.233337036E+00 3.065919900E-02 1.263867978E+00 1.233240542E+00 3.062743600E-02 1.282570000E-04 9.649400000E-05
3.162000E+12 1.267768416E+00 1.237087202E+00 3.068121400E-02 1.267663694E+00 1.237006969E+00 3.065672500E-02 1.047220000E-04 8.023300000E-05
4.642000E+12 1.272029797E+00 1.241245429E+00 3.078436800E-02 1.271942641E+00 1.241177344E+00 3.076529700E-02 8.715600000E-05 6.808500000E-05
6.813000E+12 1.276702889E+00 1.245753330E+00 3.094955900E-02 1.276629465E+00 1.245695067E+00 3.093439800E-02 7.342400000E-05 5.826300000E-05
1.000000E+13 1.281711132E+00 1.250597084E+00 3.111404800E-02 1.281648912E+00 1.250546910E+00 3.110200200E-02 6.222000000E-05 5.017400000E-05
