fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 7:7 289.4 40.06 1.000E+000 4.963E+000 1.696E-005 2.229E+004 2.761E+000 1.175E-008 1.831E-003 
00T2 7:31 292 39.71 1.000E+000 5.119E+000 1.688E-005 2.060E+004 2.729E+000 1.359E-008 1.408E-003 
00T3 7:54 294.4 39.38 1.000E+000 5.348E+000 1.586E-005 1.910E+004 2.724E+000 1.482E-008 1.700E-003 
00T4 8:14 296.8 39.06 1.000E+000 5.365E+000 1.627E-005 1.767E+004 2.689E+000 1.702E-008 1.240E-003 
00T5 8:33 299.6 38.7 1.000E+000 5.405E+000 1.598E-005 1.608E+004 2.686E+000 1.831E-008 1.615E-003 
00T6 8:55 302.4 38.34 1.000E+000 5.351E+000 1.684E-005 1.457E+004 2.661E+000 2.060E-008 9.145E-004 
00T7 9:13 304.8 38.04 1.000E+000 5.400E+000 1.589E-005 1.334E+004 2.660E+000 2.217E-008 1.739E-003 
00T8 9:36 307 37.77 1.000E+000 5.381E+000 1.617E-005 1.227E+004 2.645E+000 2.396E-008 9.305E-004 
00T9 9:53 310.3 37.36 1.000E+000 5.562E+000 1.469E-005 1.076E+004 2.641E+000 2.640E-008 9.556E-004 
0T10 10:15 312.9 37.05 1.000E+000 5.890E+000 1.465E-005 9.653E+003 2.630E+000 2.847E-008 5.814E-004 
0T11 10:31 315.3 36.77 1.000E+000 5.564E+000 1.463E-005 8.694E+003 2.619E+000 3.082E-008 7.951E-004 
0T12 11:0 317.5 36.52 1.000E+000 5.536E+000 1.576E-005 7.869E+003 2.596E+000 3.368E-008 1.438E-003 
0T13 11:18 320.3 36.2 1.000E+000 5.797E+000 1.427E-005 6.894E+003 2.606E+000 3.562E-008 6.522E-004 
0T14 11:43 322.7 35.93 1.000E+000 5.794E+000 1.532E-005 6.125E+003 2.581E+000 3.876E-008 1.212E-003 
0T15 12:1 325.1 35.66 1.000E+000 5.981E+000 1.529E-005 5.417E+003 2.574E+000 4.128E-008 7.219E-004 
0T16 12:21 328.2 35.33 1.000E+000 6.338E+000 1.629E-005 4.593E+003 2.551E+000 4.611E-008 5.513E-004 
0T17 12:39 330.6 35.07 1.000E+000 6.703E+000 1.748E-005 4.026E+003 2.531E+000 5.008E-008 6.898E-004 
