fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.263934771E-16 1.000000000E+20 1.236479124E+00 1.023224137E-16 7.605635820E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.315754586E-16 1.000000000E+20 1.245939211E+00 1.012552614E-16 1.247902250E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.844964753E-16 1.000000000E+20 1.239629325E+00 1.495492063E-16 8.816815790E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.903608420E-16 1.000000000E+20 1.246458111E+00 1.485758946E-16 1.265789454E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.667549320E-16 1.000000000E+20 1.241847202E+00 2.189125547E-16 9.918618114E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.735921067E-16 1.000000000E+20 1.246804857E+00 2.180210170E-16 1.287593599E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.815993464E-16 1.000000000E+20 1.243734674E+00 3.207002993E-16 1.095096272E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.897681383E-16 1.000000000E+20 1.247297676E+00 3.198981479E-16 1.319414782E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.387407601E-16 1.000000000E+20 1.245411213E+00 4.700608950E-16 1.196880585E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.487061870E-16 1.000000000E+20 1.247985178E+00 4.693555965E-16 1.366381960E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.482815610E-16 1.000000000E+20 1.247076332E+00 6.891781366E-16 1.304935997E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.605764390E-16 1.000000000E+20 1.248936268E+00 6.885918027E-16 1.433483142E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.118912985E-15 1.000000000E+20 1.248866809E+00 1.010643561E-15 1.429160876E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.034114857E-15 1.000000000E+20 1.250223716E+00 1.010207735E-15 1.527904676E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.455990303E-15 1.000000000E+20 1.250959568E+00 1.482446270E-15 1.582070231E-03 
