T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188502291E+00 1.137152735E+00 5.134955600E-02 1.177915869E+00 1.136242402E+00 4.167346700E-02
295 1.186471322E+00 1.137138288E+00 4.933303400E-02 1.185776158E+00 1.136819886E+00 4.895627200E-02
300 1.194296331E+00 1.143006845E+00 5.128948600E-02 1.193716008E+00 1.142594684E+00 5.112132400E-02
305 1.194874412E+00 1.148793123E+00 4.608128900E-02 1.191767642E+00 1.148266689E+00 4.350095300E-02
310 1.199999593E+00 1.154059001E+00 4.594059200E-02 1.196329314E+00 1.153393863E+00 4.293545100E-02
315 1.201950213E+00 1.159019748E+00 4.293046500E-02 1.200912638E+00 1.158189340E+00 4.272329800E-02
320 1.204957228E+00 1.163711618E+00 4.124561000E-02 1.203701986E+00 1.162686419E+00 4.101556700E-02
325 1.211116049E+00 1.167374049E+00 4.374200000E-02 1.209668352E+00 1.166368429E+00 4.329992300E-02
330 1.216429317E+00 1.170102638E+00 4.632667900E-02 1.214556089E+00 1.169433304E+00 4.512278500E-02
335 1.220620076E+00 1.173082020E+00 4.753805600E-02 1.218379605E+00 1.171814457E+00 4.656514800E-02
340 1.223407537E+00 1.175615006E+00 4.779253100E-02 1.220930553E+00 1.174322961E+00 4.660759200E-02
