T nFsrh nFBsrh dnsrh nF nFB dn
290 1.191317635E+00 1.147160596E+00 4.415703900E-02 1.189221479E+00 1.147142363E+00 4.207911600E-02
295 1.197880596E+00 1.154912579E+00 4.296801700E-02 1.197724654E+00 1.154859921E+00 4.286473300E-02
300 1.199950157E+00 1.162602572E+00 3.734758500E-02 1.197997601E+00 1.162432194E+00 3.556540700E-02
305 1.204652456E+00 1.16642336E+00 3.822909600E-02 1.204601834E+00 1.16555867E+00 3.904316400E-02
310 1.212874018E+00 1.167128231E+00 4.574578700E-02 1.212761401E+00 1.166614671E+00 4.614673000E-02
315 1.212533228E+00 1.174272054E+00 3.826117400E-02 1.211290428E+00 1.174059753E+00 3.723067500E-02
320 1.217777494E+00 1.181104514E+00 3.667298000E-02 1.217058935E+00 1.180928152E+00 3.613078300E-02
325 1.221628200E+00 1.187822343E+00 3.380585700E-02 1.221525269E+00 1.187718232E+00 3.380703700E-02
330 1.225548596E+00 1.189570080E+00 3.597851600E-02 1.225413822E+00 1.189411367E+00 3.600245500E-02
335 1.231516144E+00 1.190881076E+00 4.063506800E-02 1.231351435E+00 1.190743432E+00 4.060800300E-02
340 1.237560554E+00 1.198125021E+00 3.943553300E-02 1.237373488E+00 1.197977911E+00 3.939557700E-02
