T d154 d184 d214 d244
d 150 180 210 240
290 8.485869000E-03 7.137418000E-03 6.203810000E-03 5.534662000E-03
295 7.704117000E-03 6.599745000E-03 5.840908000E-03 5.304067000E-03
300 7.271645000E-03 6.377627000E-03 5.774407000E-03 5.354360000E-03
305 7.169195000E-03 6.459999000E-03 5.978808000E-03 5.653660000E-03
310 7.349546000E-03 6.770385000E-03 6.390912000E-03 6.126695000E-03
315 7.697470000E-03 7.204996000E-03 6.854682000E-03 6.614137000E-03
320 7.970033000E-03 7.483678000E-03 7.100595000E-03 6.807644000E-03
325 7.717555000E-03 7.101537000E-03 6.572607000E-03 6.126742000E-03
330 6.135628000E-03 5.228534000E-03 4.424630000E-03 3.721718000E-03
335 2.197403000E-03 8.511310000E-04 -1.854430000E-04 -1.115194000E-03
340 2.797410000E-03 2.217698000E-03 1.843875000E-03 1.573223000E-03
