T d154 d184 d214 d244
d 150 180 210 240
290 1.395640200E-02 1.196677900E-02 1.055856700E-02 9.514065000E-03
295 1.264384600E-02 1.099076300E-02 9.833762000E-03 8.988131000E-03
300 1.184976700E-02 1.051593800E-02 9.597777000E-03 8.940968000E-03
305 1.161178500E-02 1.055569800E-02 9.845006000E-03 9.360770000E-03
310 1.190624700E-02 1.109732300E-02 1.056248300E-02 1.020503800E-02
315 1.269166700E-02 1.208151000E-02 1.167772400E-02 1.140504100E-02
320 1.386376100E-02 1.336076300E-02 1.302569500E-02 1.278836000E-02
325 1.519024200E-02 1.468952400E-02 1.432570600E-02 1.401998100E-02
330 1.622746000E-02 1.554600700E-02 1.494447000E-02 1.450739800E-02
335 1.613186200E-02 1.503179800E-02 1.399920300E-02 1.319691800E-02
340 1.359934300E-02 1.179156000E-02 1.007727700E-02 8.712695000E-03
