T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.210148754E+00 1.201416682E+00 8.732072000E-03 1.210138548E+00 1.201393198E+00 8.745350000E-03 1.020600000E-05 2.348400000E-05
295 1.205984275E+00 1.200825935E+00 5.158340000E-03 1.205975678E+00 1.200804906E+00 5.170772000E-03 8.597000000E-06 2.102900000E-05
300 1.196902568E+00 1.200221913E+00 -3.319345000E-03 1.196895685E+00 1.200202935E+00 -3.307250000E-03 6.883000000E-06 1.897800000E-05
305 1.177549215E+00 1.198552809E+00 -2.100359400E-02 1.177544762E+00 1.198535645E+00 -2.099088300E-02 4.453000000E-06 1.716400000E-05
310 1.139191435E+00 1.193719453E+00 -5.452801800E-02 1.139191286E+00 1.193703732E+00 -5.451244600E-02 1.490000001E-07 1.572100000E-05
315 1.070326316E+00 1.180551355E+00 -1.102250390E-01 1.070333862E+00 1.180537450E+00 -1.102035880E-01 -7.546000000E-06 1.390500000E-05
320 1.017623024E+00 1.149083264E+00 -1.314602400E-01 1.017614063E+00 1.149073433E+00 -1.314593700E-01 8.961000000E-06 9.831000000E-06
325 1.018516145E+00 1.083628781E+00 -6.511263600E-02 1.018506279E+00 1.083628287E+00 -6.512200800E-02 9.866000000E-06 4.940000000E-07
330 1.021523573E+00 1.016011274E+00 5.512299000E-03 1.021511103E+00 1.015997792E+00 5.513311000E-03 1.247000000E-05 1.348200000E-05
335 1.027338693E+00 1.017163509E+00 1.017518400E-02 1.027320900E+00 1.017149059E+00 1.017184100E-02 1.779300000E-05 1.445000000E-05
340 1.036947622E+00 1.020578180E+00 1.636944200E-02 1.036919712E+00 1.020560395E+00 1.635931700E-02 2.791000000E-05 1.778500000E-05
