T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.207082991E+00 1.199584354E+00 7.498637000E-03 1.207070204E+00 1.199553111E+00 7.517093000E-03 1.278700000E-05 3.124300000E-05
290 1.524993176E+01 1.220939810E+00 1.204645970E+00 1.629384000E-02 1.220913573E+00 1.204599112E+00 1.631446100E-02 2.623700000E-05 4.685800000E-05
290 1.549996187E+01 1.232466631E+00 1.210005608E+00 2.246102300E-02 1.232414211E+00 1.209936124E+00 2.247808700E-02 5.242000000E-05 6.948400000E-05
290 1.574996808E+01 1.246092703E+00 1.219575149E+00 2.651755400E-02 1.245988153E+00 1.219474996E+00 2.651315700E-02 1.045500000E-04 1.001530000E-04
290 1.600000000E+01 1.259794815E+00 1.227983209E+00 3.181160600E-02 1.259585519E+00 1.227845166E+00 3.174035300E-02 2.092960000E-04 1.380430000E-04
290 1.624993176E+01 1.275362246E+00 1.232890275E+00 4.247197100E-02 1.274942208E+00 1.232698260E+00 4.224394800E-02 4.200380000E-04 1.920150000E-04
290 1.649996187E+01 1.293069140E+00 1.238447670E+00 5.462147000E-02 1.292227731E+00 1.238170439E+00 5.405729200E-02 8.414090000E-04 2.772310000E-04
290 1.674996808E+01 1.313160848E+00 1.250526167E+00 6.263468100E-02 1.311490538E+00 1.250126427E+00 6.136411100E-02 1.670310000E-03 3.997400000E-04
290 1.700000000E+01 1.337783360E+00 1.269101945E+00 6.868141500E-02 1.334545638E+00 1.268536625E+00 6.600901300E-02 3.237722000E-03 5.653200000E-04
295 1.500000000E+01 1.202011861E+00 1.199190141E+00 2.821720000E-03 1.202001174E+00 1.199162044E+00 2.839130000E-03 1.068700000E-05 2.809700000E-05
295 1.524993176E+01 1.220067987E+00 1.204853847E+00 1.521414000E-02 1.220045061E+00 1.204812269E+00 1.523279200E-02 2.292600000E-05 4.157800000E-05
295 1.549996187E+01 1.232758598E+00 1.210630127E+00 2.212847100E-02 1.232712776E+00 1.210566606E+00 2.214617000E-02 4.582200000E-05 6.352100000E-05
295 1.574996808E+01 1.246392065E+00 1.219715728E+00 2.667633700E-02 1.246300839E+00 1.219625473E+00 2.667536600E-02 9.122600000E-05 9.025500000E-05
295 1.600000000E+01 1.259801981E+00 1.228635439E+00 3.116654200E-02 1.259618692E+00 1.228507685E+00 3.111100700E-02 1.832890000E-04 1.277540000E-04
295 1.624993176E+01 1.274978203E+00 1.233911904E+00 4.106629900E-02 1.274606778E+00 1.233735372E+00 4.087140600E-02 3.714250000E-04 1.765320000E-04
