T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.193413645E+00 1.195113469E+00 -1.699824000E-03 1.193237229E+00 1.194598524E+00 -1.361295000E-03 1.764160000E-04 5.149450000E-04
290 1.524993176E+01 1.211591992E+00 1.198779340E+00 1.281265200E-02 1.211230738E+00 1.198061483E+00 1.316925500E-02 3.612540000E-04 7.178570000E-04
290 1.549996187E+01 1.223333593E+00 1.202217804E+00 2.111578900E-02 1.222637416E+00 1.201237827E+00 2.139958900E-02 6.961770000E-04 9.799770000E-04
290 1.574996808E+01 1.235844239E+00 1.209152751E+00 2.669148800E-02 1.234511150E+00 1.207907779E+00 2.660337100E-02 1.333089000E-03 1.244972000E-03
290 1.600000000E+01 1.247769389E+00 1.214041942E+00 3.372744700E-02 1.245218326E+00 1.212596171E+00 3.262215500E-02 2.551063000E-03 1.445771000E-03
290 1.624993176E+01 1.261041127E+00 1.214752949E+00 4.628817800E-02 1.256197114E+00 1.213085507E+00 4.311160700E-02 4.844013000E-03 1.667442000E-03
290 1.649996187E+01 1.276030944E+00 1.215516690E+00 6.051425400E-02 1.267046890E+00 1.213528735E+00 5.351815500E-02 8.984054000E-03 1.987955000E-03
290 1.674996808E+01 1.293198241E+00 1.222795577E+00 7.040266400E-02 1.277233305E+00 1.220356153E+00 5.687715200E-02 1.596493600E-02 2.439424000E-03
290 1.700000000E+01 1.315300666E+00 1.237501354E+00 7.779931200E-02 1.288673092E+00 1.234415567E+00 5.425752500E-02 2.662757400E-02 3.085787000E-03
295 1.500000000E+01 1.179248568E+00 1.195123509E+00 -1.587494100E-02 1.179105071E+00 1.194658609E+00 -1.555353800E-02 1.434970000E-04 4.649000000E-04
295 1.524993176E+01 1.208651333E+00 1.199700239E+00 8.951094000E-03 1.208321616E+00 1.199045128E+00 9.276488000E-03 3.297170000E-04 6.551110000E-04
295 1.549996187E+01 1.223684526E+00 1.203845868E+00 1.983865800E-02 1.223049194E+00 1.202914673E+00 2.013452100E-02 6.353320000E-04 9.311950000E-04
295 1.574996808E+01 1.236953949E+00 1.210513349E+00 2.644060000E-02 1.235755263E+00 1.209332216E+00 2.642304700E-02 1.198686000E-03 1.181133000E-03
295 1.600000000E+01 1.248959187E+00 1.216294900E+00 3.266428700E-02 1.246690615E+00 1.214864718E+00 3.182589700E-02 2.268572000E-03 1.430182000E-03
295 1.624993176E+01 1.262102521E+00 1.217645220E+00 4.445730100E-02 1.257813376E+00 1.215953118E+00 4.186025800E-02 4.289145000E-03 1.692102000E-03
295 1.649996187E+01 1.276625282E+00 1.218563768E+00 5.806151400E-02 1.268651025E+00 1.216509419E+00 5.214160600E-02 7.974257000E-03 2.054349000E-03
295 1.674996808E+01 1.293256234E+00 1.225565063E+00 6.769117100E-02 1.278999394E+00 1.223017312E+00 5.598208200E-02 1.425684000E-02 2.547751000E-03
295 1.700000000E+01 1.314855533E+00 1.240085631E+00 7.476990200E-02 1.290885221E+00 1.236843547E+00 5.404167400E-02 2.397031200E-02 3.242084000E-03
300 1.500000000E+01 1.148185994E+00 1.194640696E+00 -4.645470200E-02 1.148101887E+00 1.194211129E+00 -4.610924200E-02 8.410700000E-05 4.295670000E-04
300 1.524993176E+01 1.200848313E+00 1.201072225E+00 -2.239120000E-04 1.200545941E+00 1.200447332E+00 9.860900000E-05 3.023720000E-04 6.248930000E-04
300 1.549996187E+01 1.222872338E+00 1.205499434E+00 1.737290400E-02 1.222270183E+00 1.204614229E+00 1.765595400E-02 6.021550000E-04 8.852050000E-04
300 1.574996808E+01 1.238152291E+00 1.212641797E+00 2.551049400E-02 1.237034426E+00 1.211450774E+00 2.558365200E-02 1.117865000E-03 1.191023000E-03
