T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.220699056E+00 1.210433663E+00 1.026539300E-02 1.220693049E+00 1.210421913E+00 1.027113600E-02 6.007000000E-06 1.175000000E-05
290 1.549996187E+01 1.247692844E+00 1.225252387E+00 2.244045700E-02 1.247668659E+00 1.225222165E+00 2.244649400E-02 2.418500000E-05 3.022200000E-05
290 1.600000000E+01 1.278974751E+00 1.247061845E+00 3.191290600E-02 1.278882572E+00 1.246993052E+00 3.188952000E-02 9.217900000E-05 6.879300000E-05
290 1.649996187E+01 1.316294287E+00 1.260204126E+00 5.609016100E-02 1.315958168E+00 1.260058416E+00 5.589975200E-02 3.361190000E-04 1.457100000E-04
290 1.700000000E+01 1.363328721E+00 1.293083878E+00 7.024484300E-02 1.362191837E+00 1.292794677E+00 6.939716000E-02 1.136884000E-03 2.892010000E-04
295 1.500000000E+01 1.217312698E+00 1.077820884E+00 1.394918140E-01 1.217307591E+00 1.077808498E+00 1.394990930E-01 5.107000000E-06 1.238600000E-05
295 1.549996187E+01 1.246649832E+00 1.080067005E+00 1.665828270E-01 1.246628722E+00 1.080043674E+00 1.665850480E-01 2.111000000E-05 2.333100000E-05
295 1.600000000E+01 1.277331498E+00 1.084801785E+00 1.925297130E-01 1.277248743E+00 1.084758145E+00 1.924905980E-01 8.275500000E-05 4.364000000E-05
295 1.649996187E+01 1.313924764E+00 1.089877877E+00 2.240468870E-01 1.313611582E+00 1.089802566E+00 2.238090160E-01 3.131820000E-04 7.531100000E-05
295 1.700000000E+01 1.360814256E+00 1.097354299E+00 2.634599570E-01 1.359710311E+00 1.097229883E+00 2.624804280E-01 1.103945000E-03 1.244160000E-04
300 1.500000000E+01 1.211312193E+00 1.207493916E+00 3.818277000E-03 1.211307868E+00 1.207484614E+00 3.823254000E-03 4.325000000E-06 9.302000000E-06
300 1.549996187E+01 1.246145444E+00 1.223805579E+00 2.233986500E-02 1.246127060E+00 1.223781170E+00 2.234589000E-02 1.838400000E-05 2.440900000E-05
300 1.600000000E+01 1.276702889E+00 1.245753330E+00 3.094955900E-02 1.276629465E+00 1.245695067E+00 3.093439800E-02 7.342400000E-05 5.826300000E-05
300 1.649996187E+01 1.312422502E+00 1.258875513E+00 5.354698900E-02 1.312135152E+00 1.258752971E+00 5.338218100E-02 2.873500000E-04 1.225420000E-04
300 1.700000000E+01 1.358978028E+00 1.290894173E+00 6.808385500E-02 1.357919350E+00 1.290644658E+00 6.727469200E-02 1.058678000E-03 2.495150000E-04
305 1.500000000E+01 1.199359316E+00 1.072233673E+00 1.271256430E-01 1.199355695E+00 1.072220821E+00 1.271348740E-01 3.621000000E-06 1.285200000E-05
305 1.549996187E+01 1.245677117E+00 1.093221571E+00 1.524555460E-01 1.245661011E+00 1.093196798E+00 1.524642130E-01 1.610600000E-05 2.477300000E-05
305 1.600000000E+01 1.276698521E+00 1.101067180E+00 1.756313410E-01 1.276633782E+00 1.101020927E+00 1.756128550E-01 6.473900000E-05 4.625300000E-05
305 1.649996187E+01 1.311777672E+00 1.107616006E+00 2.041616660E-01 1.311517768E+00 1.107535797E+00 2.039819710E-01 2.599040000E-04 8.020900000E-05
305 1.700000000E+01 1.358031027E+00 1.116057827E+00 2.419732000E-01 1.357039616E+00 1.115932913E+00 2.411067030E-01 9.914110000E-04 1.249140000E-04
310 1.500000000E+01 1.175859788E+00 1.202048274E+00 -2.618848600E-02 1.175856913E+00 1.202040478E+00 -2.618356500E-02 2.875000000E-06 7.796000000E-06
310 1.549996187E+01 1.244722220E+00 1.225054107E+00 1.966811300E-02 1.244707909E+00 1.225033873E+00 1.967403600E-02 1.431100000E-05 2.023400000E-05
310 1.600000000E+01 1.277572947E+00 1.247162859E+00 3.041008800E-02 1.277515859E+00 1.247114791E+00 3.040106800E-02 5.708800000E-05 4.806800000E-05
310 1.649996187E+01 1.312113535E+00 1.261539075E+00 5.057446000E-02 1.311880990E+00 1.261435708E+00 5.044528200E-02 2.325450000E-04 1.033670000E-04
310 1.700000000E+01 1.357654174E+00 1.292519185E+00 6.513498900E-02 1.356735674E+00 1.292312948E+00 6.442272600E-02 9.185000000E-04 2.062370000E-04
315 1.500000000E+01 1.132361224E+00 1.023542867E+00 1.088183570E-01 1.132359351E+00 1.023531212E+00 1.088281390E-01 1.873000000E-06 1.165500000E-05
315 1.549996187E+01 1.241995870E+00 1.102369032E+00 1.396268380E-01 1.241982828E+00 1.102342552E+00 1.396402760E-01 1.304200000E-05 2.648000000E-05
315 1.600000000E+01 1.278829958E+00 1.117789809E+00 1.610401490E-01 1.278779152E+00 1.117740700E+00 1.610384520E-01 5.080600000E-05 4.910900000E-05
315 1.649996187E+01 1.313291358E+00 1.125936155E+00 1.873552030E-01 1.313084619E+00 1.125851731E+00 1.872328880E-01 2.067390000E-04 8.442400000E-05
315 1.700000000E+01 1.358131113E+00 1.135914786E+00 2.222163270E-01 1.357290663E+00 1.135773715E+00 2.215169480E-01 8.404500000E-04 1.410710000E-04
320 1.500000000E+01 1.059981601E+00 1.173269528E+00 -1.132879270E-01 1.059981279E+00 1.173261616E+00 -1.132803370E-01 3.220000000E-07 7.912000000E-06
320 1.549996187E+01 1.235554979E+00 1.226524727E+00 9.030252000E-03 1.235542753E+00 1.226506148E+00 9.036605000E-03 1.222600000E-05 1.857900000E-05
320 1.600000000E+01 1.280257407E+00 1.250737172E+00 2.952023500E-02 1.280211492E+00 1.250695191E+00 2.951630100E-02 4.591500000E-05 4.198100000E-05
320 1.649996187E+01 1.315523261E+00 1.266982393E+00 4.854086800E-02 1.315339404E+00 1.266894237E+00 4.844516700E-02 1.838570000E-04 8.815600000E-05
320 1.700000000E+01 1.359517036E+00 1.297220397E+00 6.229663900E-02 1.358756089E+00 1.297045467E+00 6.171062200E-02 7.609470000E-04 1.749300000E-04
