T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.199414620E+00 1.196526424E+00 2.888196000E-03 1.199384682E+00 1.196442860E+00 2.941822000E-03 2.993800000E-05 8.356400000E-05
290 1.524993176E+01 1.215143513E+00 1.200629520E+00 1.451399300E-02 1.215081714E+00 1.200510501E+00 1.457121300E-02 6.179900000E-05 1.190190000E-04
290 1.549996187E+01 1.226552888E+00 1.204807788E+00 2.174510000E-02 1.226431038E+00 1.204638562E+00 2.179247600E-02 1.218500000E-04 1.692260000E-04
290 1.574996808E+01 1.239401730E+00 1.212788739E+00 2.661299100E-02 1.239161458E+00 1.212561603E+00 2.659985500E-02 2.402720000E-04 2.271360000E-04
290 1.600000000E+01 1.251981692E+00 1.219327933E+00 3.265375900E-02 1.251503714E+00 1.219041956E+00 3.246175800E-02 4.779780000E-04 2.859770000E-04
290 1.624993176E+01 1.266162543E+00 1.222296781E+00 4.386576200E-02 1.265203823E+00 1.221934764E+00 4.326905900E-02 9.587200000E-04 3.620170000E-04
290 1.649996187E+01 1.282300935E+00 1.226115246E+00 5.618568900E-02 1.280373291E+00 1.225628448E+00 5.474484300E-02 1.927644000E-03 4.867980000E-04
290 1.674996808E+01 1.300795677E+00 1.236856001E+00 6.393967600E-02 1.296948543E+00 1.236180255E+00 6.076828800E-02 3.847134000E-03 6.757460000E-04
290 1.700000000E+01 1.324143477E+00 1.254479095E+00 6.966438200E-02 1.316670997E+00 1.253536851E+00 6.313414600E-02 7.472480000E-03 9.422440000E-04
295 1.500000000E+01 1.190113189E+00 1.196459150E+00 -6.345961000E-03 1.190088786E+00 1.196382752E+00 -6.293966000E-03 2.440300000E-05 7.639800000E-05
295 1.524993176E+01 1.213445883E+00 1.201328295E+00 1.211758800E-02 1.213390722E+00 1.201220786E+00 1.216993600E-02 5.516100000E-05 1.075090000E-04
295 1.549996187E+01 1.227052670E+00 1.206055558E+00 2.099711200E-02 1.226943923E+00 1.205898566E+00 2.104535700E-02 1.087470000E-04 1.569920000E-04
295 1.574996808E+01 1.240287336E+00 1.213704928E+00 2.658240800E-02 1.240075159E+00 1.213495170E+00 2.657998900E-02 2.121770000E-04 2.097580000E-04
295 1.600000000E+01 1.252767473E+00 1.220948240E+00 3.181923300E-02 1.252347806E+00 1.220675310E+00 3.167249600E-02 4.196670000E-04 2.729300000E-04
295 1.624993176E+01 1.266685517E+00 1.224416415E+00 4.226910200E-02 1.265842556E+00 1.224071672E+00 4.177088400E-02 8.429610000E-04 3.447430000E-04
295 1.649996187E+01 1.282249090E+00 1.228225917E+00 5.402317300E-02 1.280539396E+00 1.227766287E+00 5.277310900E-02 1.709694000E-03 4.596300000E-04
295 1.674996808E+01 1.300132883E+00 1.238582911E+00 6.154997200E-02 1.296673830E+00 1.237950113E+00 5.872371700E-02 3.459053000E-03 6.327980000E-04
295 1.700000000E+01 1.322984531E+00 1.256027493E+00 6.695703800E-02 1.316154938E+00 1.255157064E+00 6.099787400E-02 6.829593000E-03 8.704290000E-04
300 1.500000000E+01 1.169263406E+00 1.195976422E+00 -2.671301600E-02 1.169247653E+00 1.195906280E+00 -2.665862700E-02 1.575300000E-05 7.014200000E-05
300 1.524993176E+01 1.208666679E+00 1.202549485E+00 6.117194000E-03 1.208617099E+00 1.202448397E+00 6.168702000E-03 4.958000000E-05 1.010880000E-04
300 1.549996187E+01 1.226987949E+00 1.207489333E+00 1.949861600E-02 1.226887819E+00 1.207343492E+00 1.954432700E-02 1.001300000E-04 1.458410000E-04
300 1.574996808E+01 1.241517556E+00 1.215496933E+00 2.602062300E-02 1.241325173E+00 1.215292415E+00 2.603275800E-02 1.923830000E-04 2.045180000E-04
300 1.600000000E+01 1.254350052E+00 1.223109384E+00 3.124066800E-02 1.253975456E+00 1.222842791E+00 3.113266500E-02 3.745960000E-04 2.665930000E-04
300 1.624993176E+01 1.267950503E+00 1.226922953E+00 4.102755000E-02 1.267204689E+00 1.226585304E+00 4.061938500E-02 7.458140000E-04 3.376490000E-04
300 1.649996187E+01 1.283254617E+00 1.230548815E+00 5.270580200E-02 1.281740783E+00 1.230113410E+00 5.162737300E-02 1.513834000E-03 4.354050000E-04
300 1.674996808E+01 1.300631846E+00 1.240674937E+00 5.995690900E-02 1.297547250E+00 1.240085992E+00 5.746125800E-02 3.084596000E-03 5.889450000E-04
300 1.700000000E+01 1.323050531E+00 1.258405898E+00 6.464463300E-02 1.316867393E+00 1.257576364E+00 5.929102900E-02 6.183138000E-03 8.295340000E-04
305 1.500000000E+01 1.126244776E+00 1.193484225E+00 -6.723944900E-02 1.126245911E+00 1.193421499E+00 -6.717558800E-02 -1.135000000E-06 6.272600000E-05
305 1.524993176E+01 1.197111968E+00 1.203636536E+00 -6.524568000E-03 1.197069602E+00 1.203538712E+00 -6.469110000E-03 4.236600000E-05 9.782400000E-05
305 1.549996187E+01 1.225047727E+00 1.209388135E+00 1.565959200E-02 1.224952981E+00 1.209246364E+00 1.570661700E-02 9.474600000E-05 1.417710000E-04
305 1.574996808E+01 1.242571996E+00 1.217625685E+00 2.494631100E-02 1.242390868E+00 1.217423241E+00 2.496762700E-02 1.811280000E-04 2.024440000E-04
305 1.600000000E+01 1.256084899E+00 1.225029136E+00 3.105576300E-02 1.255740464E+00 1.224770234E+00 3.097023000E-02 3.444350000E-04 2.589020000E-04
305 1.624993176E+01 1.269920894E+00 1.229399254E+00 4.052164000E-02 1.269248285E+00 1.229064416E+00 4.018386900E-02 6.726090000E-04 3.348380000E-04
305 1.649996187E+01 1.285105427E+00 1.233499562E+00 5.160586500E-02 1.283754915E+00 1.233058451E+00 5.069646400E-02 1.350512000E-03 4.411110000E-04
305 1.674996808E+01 1.302192675E+00 1.243583047E+00 5.860962800E-02 1.299445085E+00 1.242994185E+00 5.645090000E-02 2.747590000E-03 5.888620000E-04
305 1.700000000E+01 1.324353917E+00 1.261040467E+00 6.331345000E-02 1.318816603E+00 1.260244450E+00 5.857215300E-02 5.537314000E-03 7.960170000E-04
310 1.500000000E+01 1.047097679E+00 1.185612138E+00 -1.385144590E-01 1.047130525E+00 1.185555191E+00 -1.384246660E-01 -3.284600000E-05 5.694700000E-05
310 1.524993176E+01 1.172200280E+00 1.203786162E+00 -3.158588200E-02 1.172171987E+00 1.203688776E+00 -3.151678900E-02 2.829300000E-05 9.738600000E-05
310 1.549996187E+01 1.219241805E+00 1.211285622E+00 7.956183000E-03 1.219151772E+00 1.211141778E+00 8.009994000E-03 9.003300000E-05 1.438440000E-04
310 1.574996808E+01 1.242006420E+00 1.219688326E+00 2.231809400E-02 1.241829666E+00 1.219481571E+00 2.234809500E-02 1.767540000E-04 2.067550000E-04
310 1.600000000E+01 1.257990525E+00 1.227570354E+00 3.042017100E-02 1.257661120E+00 1.227299254E+00 3.036186600E-02 3.294050000E-04 2.711000000E-04
310 1.624993176E+01 1.272343097E+00 1.232225250E+00 4.011784700E-02 1.271717850E+00 1.231865103E+00 3.985274700E-02 6.252470000E-04 3.601470000E-04
310 1.649996187E+01 1.287700372E+00 1.236620310E+00 5.108006200E-02 1.286471336E+00 1.236154239E+00 5.031709700E-02 1.229036000E-03 4.660710000E-04
310 1.674996808E+01 1.304793896E+00 1.246823693E+00 5.797020300E-02 1.302321825E+00 1.246207467E+00 5.611435800E-02 2.472071000E-03 6.162260000E-04
310 1.700000000E+01 1.326416984E+00 1.264006581E+00 6.241040300E-02 1.321438491E+00 1.263157900E+00 5.828059100E-02 4.978493000E-03 8.486810000E-04
315 1.500000000E+01 1.015532645E+00 1.164091223E+00 -1.485585780E-01 1.015504484E+00 1.164046642E+00 -1.485421580E-01 2.816100000E-05 4.458100000E-05
315 1.524993176E+01 1.123687138E+00 1.201146556E+00 -7.745941800E-02 1.123688703E+00 1.201048881E+00 -7.736017800E-02 -1.565000000E-06 9.767500000E-05
315 1.549996187E+01 1.205661009E+00 1.212434809E+00 -6.773800000E-03 1.205580054E+00 1.212285300E+00 -6.705246000E-03 8.095500000E-05 1.495090000E-04
315 1.574996808E+01 1.239729992E+00 1.221497979E+00 1.823201300E-02 1.239552673E+00 1.221284578E+00 1.826809500E-02 1.773190000E-04 2.134010000E-04
315 1.600000000E+01 1.259250211E+00 1.229958056E+00 2.929215500E-02 1.258921635E+00 1.229664012E+00 2.925762300E-02 3.285760000E-04 2.940440000E-04
315 1.624993176E+01 1.274924001E+00 1.235038396E+00 3.988560500E-02 1.274318347E+00 1.234638718E+00 3.967962900E-02 6.056540000E-04 3.996780000E-04
315 1.649996187E+01 1.290713076E+00 1.239280400E+00 5.143267600E-02 1.289558375E+00 1.238777074E+00 5.078130100E-02 1.154701000E-03 5.033260000E-04
315 1.674996808E+01 1.307853983E+00 1.249415219E+00 5.843876400E-02 1.305580166E+00 1.248753680E+00 5.682648600E-02 2.273817000E-03 6.615390000E-04
315 1.700000000E+01 1.329318603E+00 1.266889451E+00 6.242915200E-02 1.324795106E+00 1.265987565E+00 5.880754100E-02 4.523497000E-03 9.018860000E-04
320 1.500000000E+01 1.016987232E+00 1.113734930E+00 -9.674769800E-02 1.016954590E+00 1.113720713E+00 -9.676612300E-02 3.264200000E-05 1.421700000E-05
320 1.524993176E+01 1.039574350E+00 1.192210930E+00 -1.526365800E-01 1.039630710E+00 1.192114956E+00 -1.524842460E-01 -5.636000000E-05 9.597400000E-05
320 1.549996187E+01 1.177958282E+00 1.212554755E+00 -3.459647300E-02 1.177900539E+00 1.212393745E+00 -3.449320600E-02 5.774300000E-05 1.610100000E-04
