T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.204241992E+00 1.198226154E+00 6.015838000E-03 1.204225484E+00 1.198183553E+00 6.041931000E-03 1.650800000E-05 4.260100000E-05
290 1.549996187E+01 1.229996753E+00 1.207758666E+00 2.223808700E-02 1.229929150E+00 1.207667468E+00 2.226168200E-02 6.760300000E-05 9.119800000E-05
290 1.600000000E+01 1.256540496E+00 1.224499034E+00 3.204146200E-02 1.256271303E+00 1.224327699E+00 3.194360400E-02 2.691930000E-04 1.713350000E-04
290 1.649996187E+01 1.288706444E+00 1.233887791E+00 5.481865300E-02 1.287615417E+00 1.233558928E+00 5.405648900E-02 1.091027000E-03 3.288630000E-04
290 1.700000000E+01 1.332453832E+00 1.263894293E+00 6.855953900E-02 1.328194060E+00 1.263227525E+00 6.496653500E-02 4.259772000E-03 6.667680000E-04
295 1.500000000E+01 1.197925241E+00 1.064103770E+00 1.338214710E-01 1.197911576E+00 1.064043791E+00 1.338677850E-01 1.366500000E-05 5.997900000E-05
295 1.549996187E+01 1.230426133E+00 1.063681224E+00 1.667449090E-01 1.230366646E+00 1.063564518E+00 1.668021280E-01 5.948700000E-05 1.167060000E-04
295 1.600000000E+01 1.256870828E+00 1.064531779E+00 1.923390490E-01 1.256635220E+00 1.064326141E+00 1.923090790E-01 2.356080000E-04 2.056380000E-04
295 1.649996187E+01 1.288057182E+00 1.068495339E+00 2.195618430E-01 1.287083213E+00 1.068144020E+00 2.189391930E-01 9.739690000E-04 3.513190000E-04
295 1.700000000E+01 1.330766442E+00 1.076314267E+00 2.544521750E-01 1.326820889E+00 1.075731533E+00 2.510893560E-01 3.945553000E-03 5.827340000E-04
300 1.500000000E+01 1.183672690E+00 1.197506882E+00 -1.383419200E-02 1.183662831E+00 1.197471574E+00 -1.380874300E-02 9.859000000E-06 3.530800000E-05
300 1.549996187E+01 1.230692085E+00 1.209821325E+00 2.087076000E-02 1.230638423E+00 1.209744847E+00 2.089357600E-02 5.366200000E-05 7.647800000E-05
300 1.600000000E+01 1.258107860E+00 1.227251226E+00 3.085663400E-02 1.257899984E+00 1.227099839E+00 3.080014500E-02 2.078760000E-04 1.513870000E-04
300 1.649996187E+01 1.288492865E+00 1.237030871E+00 5.146199400E-02 1.287629645E+00 1.236755358E+00 5.087428700E-02 8.632200000E-04 2.755130000E-04
300 1.700000000E+01 1.330231202E+00 1.266328850E+00 6.390235200E-02 1.326619751E+00 1.265771958E+00 6.084779300E-02 3.611451000E-03 5.568920000E-04
305 1.500000000E+01 1.153556691E+00 1.047117789E+00 1.064389020E-01 1.153553585E+00 1.047079735E+00 1.064738500E-01 3.106000000E-06 3.805400000E-05
305 1.549996187E+01 1.229803796E+00 1.075747965E+00 1.540558310E-01 1.229754093E+00 1.075621579E+00 1.541325140E-01 4.970300000E-05 1.263860000E-04
305 1.600000000E+01 1.259661432E+00 1.079404059E+00 1.802573730E-01 1.259474222E+00 1.079169537E+00 1.803046850E-01 1.872100000E-04 2.345220000E-04
305 1.649996187E+01 1.289846026E+00 1.084232107E+00 2.056139190E-01 1.289081273E+00 1.083828740E+00 2.052525330E-01 7.647530000E-04 4.033670000E-04
305 1.700000000E+01 1.330916566E+00 1.093076270E+00 2.378402960E-01 1.327663606E+00 1.092412828E+00 2.352507780E-01 3.252960000E-03 6.634420000E-04
310 1.500000000E+01 1.095586845E+00 1.188996566E+00 -9.340972100E-02 1.095596664E+00 1.188967810E+00 -9.337114600E-02 -9.819000000E-06 2.875600000E-05
310 1.549996187E+01 1.226384038E+00 1.213354888E+00 1.302915000E-02 1.226337335E+00 1.213282311E+00 1.305502400E-02 4.670300000E-05 7.257700000E-05
