T d154 d184 d214 d244
d 150 180 210 240
290 1.527640000E-04 1.344820000E-04 1.232730000E-04 1.160560000E-04
295 1.333160000E-04 1.176930000E-04 1.079960000E-04 1.017460000E-04
300 1.181220000E-04 1.048370000E-04 9.664200000E-05 9.131300000E-05
305 1.072750000E-04 9.626900000E-05 8.930800000E-05 8.487000000E-05
310 1.005550000E-04 9.140100000E-05 8.578900000E-05 8.205700000E-05
315 9.697100000E-05 8.962900000E-05 8.497500000E-05 8.209600000E-05
320 9.440300000E-05 8.884200000E-05 8.541300000E-05 8.346400000E-05
325 8.917800000E-05 8.544300000E-05 8.367900000E-05 8.316500000E-05
330 7.418500000E-05 7.314200000E-05 7.405300000E-05 7.596200000E-05
335 3.852100000E-05 4.081400000E-05 4.694700000E-05 5.338000000E-05
340 -3.086500000E-05 -2.222200000E-05 -9.095000000E-06 4.590000000E-06
