T d154 d184 d214 d244
d 150 180 210 240
290 5.618720000E-04 4.641950000E-04 4.003880000E-04 3.565020000E-04
295 4.949150000E-04 4.134080000E-04 3.602310000E-04 3.238820000E-04
300 4.473580000E-04 3.801030000E-04 3.367430000E-04 3.071870000E-04
305 4.185750000E-04 3.643080000E-04 3.289090000E-04 3.051520000E-04
310 4.064140000E-04 3.621700000E-04 3.339160000E-04 3.144050000E-04
315 4.049880000E-04 3.687680000E-04 3.444280000E-04 3.281030000E-04
320 4.020770000E-04 3.707790000E-04 3.486040000E-04 3.333160000E-04
325 3.757530000E-04 3.446330000E-04 3.216160000E-04 3.053930000E-04
330 2.857470000E-04 2.502880000E-04 2.235010000E-04 2.044500000E-04
335 7.729500000E-05 3.193300000E-05 3.681000000E-06 -1.708000000E-05
340 -2.845410000E-04 -3.281100000E-04 1.239390000E-04 1.050050000E-04
