T d154 d184 d214 d244
d 150 180 210 240
290 6.292472000E-03 5.235022000E-03 4.511650000E-03 3.997175000E-03
295 5.665283000E-03 4.796742000E-03 4.207094000E-03 3.793133000E-03
300 5.288787000E-03 4.584226000E-03 4.114452000E-03 3.789428000E-03
305 5.150077000E-03 4.590702000E-03 4.216022000E-03 3.963969000E-03
310 5.216343000E-03 4.762328000E-03 4.467888000E-03 4.264308000E-03
315 5.406310000E-03 5.026427000E-03 4.761057000E-03 4.580011000E-03
320 5.548791000E-03 5.186849000E-03 4.907856000E-03 4.697003000E-03
325 5.327847000E-03 4.890384000E-03 4.520523000E-03 4.211575000E-03
330 4.175978000E-03 3.554079000E-03 3.006147000E-03 2.528833000E-03
335 1.367832000E-03 4.649880000E-04 -2.296360000E-04 -8.528910000E-04
340 2.118945000E-03 1.661859000E-03 1.370633000E-03 1.161919000E-03
