T d154 d184 d214 d244
d 150 180 210 240
290 1.142950000E-03 9.346660000E-04 7.971330000E-04 7.016440000E-04
295 1.010660000E-03 8.379070000E-04 7.243710000E-04 6.462970000E-04
300 9.195470000E-04 7.780670000E-04 6.864570000E-04 6.239440000E-04
305 8.680060000E-04 7.547540000E-04 6.808680000E-04 6.314190000E-04
310 8.511310000E-04 7.594950000E-04 7.011020000E-04 6.609120000E-04
315 8.561370000E-04 7.812400000E-04 7.306610000E-04 6.964390000E-04
320 8.562240000E-04 7.901940000E-04 7.420910000E-04 7.073630000E-04
325 8.028540000E-04 7.332910000E-04 6.783620000E-04 6.356320000E-04
330 6.077240000E-04 5.214910000E-04 4.497270000E-04 3.912460000E-04
335 1.548890000E-04 3.926400000E-05 -4.503900000E-05 -1.175790000E-04
340 3.687820000E-04 3.060350000E-04 2.489120000E-04 2.089350000E-04
