T d154 d184 d214 d244
d 150 180 210 240
290 4.049500000E-05 3.995300000E-05 3.976300000E-05 3.968800000E-05
295 3.610200000E-05 3.564700000E-05 3.544100000E-05 3.537100000E-05
300 3.186700000E-05 3.143800000E-05 3.126400000E-05 3.117500000E-05
305 2.796500000E-05 2.762400000E-05 2.744200000E-05 2.738200000E-05
310 2.458600000E-05 2.429600000E-05 2.418500000E-05 2.410500000E-05
315 2.183400000E-05 2.164000000E-05 2.154100000E-05 2.151600000E-05
320 1.973800000E-05 1.968100000E-05 1.968100000E-05 1.971700000E-05
325 1.836300000E-05 1.847600000E-05 1.864200000E-05 1.882900000E-05
330 1.762300000E-05 1.809300000E-05 1.858600000E-05 1.902600000E-05
335 1.749400000E-05 1.851100000E-05 1.961500000E-05 2.059700000E-05
340 1.772900000E-05 1.983400000E-05 2.191300000E-05 2.387000000E-05
