N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 300 1.800E-4 1.234614612E+00 1.254943235E+00
1.468000E+10 3.162E+16 300 1.800E-4 1.246939786E+00 1.255087625E+00
2.154000E+10 3.162E+16 300 1.800E-4 1.249468192E+00 1.255313601E+00
3.162000E+10 3.162E+16 300 1.800E-4 1.251486318E+00 1.255691716E+00
4.642000E+10 3.162E+16 300 1.800E-4 1.253074924E+00 1.256087523E+00
6.813000E+10 3.162E+16 300 1.800E-4 1.254718252E+00 1.256847522E+00
1.000000E+11 3.162E+16 300 1.800E-4 1.256164072E+00 1.257680923E+00
1.468000E+11 3.162E+16 300 1.800E-4 1.258041119E+00 1.259117994E+00
2.154000E+11 3.162E+16 300 1.800E-4 1.260265265E+00 1.261041747E+00
3.162000E+11 3.162E+16 300 1.800E-4 1.262690537E+00 1.263258454E+00
4.642000E+11 3.162E+16 300 1.800E-4 1.265426916E+00 1.265857211E+00
6.813000E+11 3.162E+16 300 1.800E-4 1.268679986E+00 1.269012265E+00
1.000000E+12 3.162E+16 300 1.800E-4 1.272221929E+00 1.272479565E+00
1.468000E+12 3.162E+16 300 1.800E-4 1.276027695E+00 1.276239491E+00
2.154000E+12 3.162E+16 300 1.800E-4 1.280159009E+00 1.280334719E+00
3.162000E+12 3.162E+16 300 1.800E-4 1.284642946E+00 1.284779510E+00
4.642000E+12 3.162E+16 300 1.800E-4 1.289367284E+00 1.289494632E+00
6.813000E+12 3.162E+16 300 1.800E-4 1.294396187E+00 1.294519577E+00
1.000000E+13 3.162E+16 300 1.800E-4 1.299773467E+00 1.299885691E+00
