X Y Yfit
1.490E-1 2.200E-8 1.822E-19 5.550E+2 5.550E+2
1.800E-1 3.000E-8 3.454E-19 5.550E+2 5.550E+2
2.110E-1 4.000E-8 6.474E-19 5.550E+2 5.550E+2
2.400E-1 5.630E-8 1.159E-18 5.550E+2 5.550E+2
2.690E-1 6.000E-8 2.067E-18 5.550E+2 5.550E+2
3.000E-1 9.000E-8 3.832E-18 5.550E+2 5.550E+2
3.310E-1 1.611E-7 7.096E-18 5.550E+2 5.550E+2
3.620E-1 2.343E-7 1.313E-17 5.550E+2 5.550E+2
3.920E-1 3.345E-7 2.382E-17 5.550E+2 5.550E+2
4.220E-1 4.646E-7 4.321E-17 5.550E+2 5.550E+2
4.520E-1 6.083E-7 7.835E-17 5.550E+2 5.550E+2
4.820E-1 7.774E-7 1.421E-16 5.550E+2 5.550E+2
5.120E-1 9.573E-7 2.576E-16 5.550E+2 5.550E+2
5.400E-1 1.161E-6 4.490E-16 5.550E+2 5.550E+2
5.710E-1 1.396E-6 8.304E-16 5.550E+2 5.550E+2
5.990E-1 1.607E-6 1.447E-15 5.550E+2 5.550E+2
6.500E-1 2.011E-6 3.980E-15 5.550E+2 5.550E+2
7.010E-1 2.433E-6 1.095E-14 5.550E+2 5.550E+2
7.490E-1 2.841E-6 2.837E-14 5.550E+2 5.550E+2
7.990E-1 3.300E-6 7.649E-14 5.550E+2 5.550E+2
9.010E-1 4.342E-6 5.786E-13 5.550E+2 5.550E+2
9.910E-1 5.366E-6 3.449E-12 5.550E+2 5.550E+2
1.101E+0 6.852E-6 3.058E-11 5.550E+2 5.550E+2
1.190E+0 8.133E-6 1.787E-10 5.550E+2 5.550E+2
1.304E+0 1.014E-5 1.715E-9 5.550E+2 5.550E+2
1.389E+0 1.165E-5 9.260E-9 5.550E+2 5.550E+2
1.489E+0 1.337E-5 6.731E-8 5.550E+2 5.550E+2
1.587E+0 1.555E-5 4.703E-7 5.550E+2 5.550E+2
1.684E+0 1.793E-5 3.220E-6 5.550E+2 5.550E+2
1.781E+0 2.055E-5 2.197E-5 5.550E+2 5.550E+2
1.900E+0 2.466E-5 2.237E-4 5.550E+2 5.550E+2
1.995E+0 2.766E-5 1.211E-3 5.550E+2 5.550E+2
2.092E+0 3.103E-5 4.403E-3 5.550E+2 5.550E+2
2.189E+0 3.458E-5 9.979E-3 5.550E+2 5.550E+2
2.285E+0 3.859E-5 1.692E-2 5.550E+2 5.550E+2
2.400E+0 4.450E-5 2.621E-2 5.550E+2 5.550E+2
2.496E+0 4.881E-5 3.444E-2 5.550E+2 5.550E+2
