N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 2.100E-4 1.170580981E+00 1.253817401E+00
1.468000E+10 1.000E+17 335 2.100E-4 1.164078522E+00 1.255609867E+00
2.154000E+10 1.000E+17 335 2.100E-4 1.204638340E+00 1.257598067E+00
3.162000E+10 1.000E+17 335 2.100E-4 1.226155933E+00 1.261952678E+00
4.642000E+10 1.000E+17 335 2.100E-4 1.243592837E+00 1.265553319E+00
6.813000E+10 1.000E+17 335 2.100E-4 1.258430543E+00 1.272429514E+00
1.000000E+11 1.000E+17 335 2.100E-4 1.271327423E+00 1.279863995E+00
1.468000E+11 1.000E+17 335 2.100E-4 1.282975525E+00 1.287799411E+00
2.154000E+11 1.000E+17 335 2.100E-4 1.294845985E+00 1.298236828E+00
3.162000E+11 1.000E+17 335 2.100E-4 1.305525028E+00 1.307063853E+00
4.642000E+11 1.000E+17 335 2.100E-4 1.314903850E+00 1.315216540E+00
6.813000E+11 1.000E+17 335 2.100E-4 1.322678755E+00 1.322919502E+00
1.000000E+12 1.000E+17 335 2.100E-4 1.328333263E+00 1.328363584E+00
1.468000E+12 1.000E+17 335 2.100E-4 1.333405436E+00 1.333827621E+00
2.154000E+12 1.000E+17 335 2.100E-4 1.337201064E+00 1.337415643E+00
3.162000E+12 1.000E+17 335 2.100E-4 1.341998170E+00 1.342132084E+00
4.642000E+12 1.000E+17 335 2.100E-4 1.288770291E+00 1.288939026E+00
6.813000E+12 1.000E+17 335 2.100E-4 1.329254958E+00 1.329522809E+00
1.000000E+13 1.000E+17 335 2.100E-4 1.365176601E+00 1.365323889E+00
