N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 335 2.100E-4 1.223930453E+00 1.334518145E+00
1.468000E+10 1.000E+17 335 2.100E-4 1.250026584E+00 1.334645169E+00
2.154000E+10 1.000E+17 335 2.100E-4 1.271637752E+00 1.334829389E+00
3.162000E+10 1.000E+17 335 2.100E-4 1.288785062E+00 1.335095098E+00
4.642000E+10 1.000E+17 335 2.100E-4 1.302020594E+00 1.335475446E+00
6.813000E+10 1.000E+17 335 2.100E-4 1.312116721E+00 1.336014021E+00
1.000000E+11 1.000E+17 335 2.100E-4 1.319854541E+00 1.336765314E+00
1.468000E+11 1.000E+17 335 2.100E-4 1.325921008E+00 1.337792458E+00
2.154000E+11 1.000E+17 335 2.100E-4 1.330878338E+00 1.339160530E+00
3.162000E+11 1.000E+17 335 2.100E-4 1.335164667E+00 1.340924569E+00
4.642000E+11 1.000E+17 335 2.100E-4 1.339101925E+00 1.343114926E+00
6.813000E+11 1.000E+17 335 2.100E-4 1.342905375E+00 1.345725969E+00
1.000000E+12 1.000E+17 335 2.100E-4 1.346578515E+00 1.348602569E+00
1.468000E+12 1.000E+17 335 2.100E-4 1.350895817E+00 1.352353797E+00
2.154000E+12 1.000E+17 335 2.100E-4 1.354856145E+00 1.355950972E+00
3.162000E+12 1.000E+17 335 2.100E-4 1.358817467E+00 1.359667675E+00
4.642000E+12 1.000E+17 335 2.100E-4 1.362730352E+00 1.363410224E+00
6.813000E+12 1.000E+17 335 2.100E-4 1.366931364E+00 1.367461564E+00
1.000000E+13 1.000E+17 335 2.100E-4 1.371412895E+00 1.371821792E+00
