fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 8:33:52 292.6 39.62 1.000E+000 8.960E-001 4.588E-006 1.000E+019 2.870E+000 7.855E-009 1.949E-006 1.964E-002 1.949E-006 1.017E-008 2.657E-001 1.010E-002 9.972E-007 1.932E-002 
0T02 8:35:58 292.6 39.62 1.000E+000 9.115E-001 4.459E-006 1.000E+019 2.873E+000 7.803E-009 1.918E-006 1.927E-002 1.918E-006 9.807E-009 2.654E-001 9.900E-003 9.807E-007 1.996E-002 
0T03 8:38:08 292.5 39.64 1.000E+000 8.930E-001 4.596E-006 1.000E+019 2.873E+000 7.768E-009 1.913E-006 1.929E-002 1.913E-006 9.791E-009 2.654E-001 9.900E-003 9.791E-007 2.265E-002 
0T04 8:39:54 292.5 39.64 1.000E+000 8.866E-001 4.693E-006 1.000E+019 2.872E+000 7.806E-009 1.909E-006 1.932E-002 1.909E-006 9.789E-009 2.654E-001 1.000E-002 9.690E-007 2.245E-002 
0T05 8:55:20 292.9 39.58 1.000E+000 9.121E-001 4.592E-006 1.000E+019 2.874E+000 7.873E-009 1.925E-006 1.907E-002 1.925E-006 9.732E-009 2.652E-001 9.800E-003 9.830E-007 1.950E-002 
0T11 9:05:22 292.2 39.68 1.000E+000 8.932E-001 4.671E-006 1.000E+019 2.877E+000 7.644E-009 1.910E-006 1.944E-002 1.910E-006 9.858E-009 2.655E-001 1.000E-002 9.759E-007 2.228E-002 
0T12 9:07:20 292.4 39.65 1.000E+000 8.936E-001 4.628E-006 1.000E+019 2.871E+000 7.776E-009 1.917E-006 1.947E-002 1.917E-006 9.912E-009 2.656E-001 1.000E-002 9.813E-007 2.244E-002 
0T13 9:09:10 292.7 39.61 1.000E+000 9.052E-001 4.651E-006 1.000E+019 2.872E+000 7.855E-009 1.928E-006 1.932E-002 1.928E-006 9.885E-009 2.654E-001 9.900E-003 9.885E-007 1.977E-002 
0T14 9:11:18 292.8 39.6 1.000E+000 8.911E-001 4.723E-006 1.000E+019 2.872E+000 7.865E-009 1.914E-006 1.908E-002 1.914E-006 9.684E-009 2.652E-001 9.800E-003 9.781E-007 1.829E-002 
0T15 9:13:14 292.8 39.6 1.000E+000 9.012E-001 4.709E-006 1.000E+019 2.872E+000 7.861E-009 1.905E-006 1.899E-002 1.905E-006 9.588E-009 2.651E-001 9.800E-003 9.683E-007 1.856E-002 
0T16 9:19:00 292.6 39.62 1.000E+000 9.057E-001 4.848E-006 1.000E+019 2.875E+000 7.806E-009 1.919E-006 1.930E-002 1.919E-006 9.827E-009 2.654E-001 9.900E-003 9.827E-007 1.873E-002 
0T21 9:30:08 292.6 39.62 1.000E+000 9.123E-001 4.934E-006 1.000E+019 2.875E+000 7.824E-009 1.909E-006 1.924E-002 1.909E-006 9.747E-009 2.654E-001 9.900E-003 9.746E-007 1.817E-002 
0T22 9:34:22 292.6 39.62 1.000E+000 9.113E-001 4.888E-006 1.000E+019 2.872E+000 7.875E-009 1.920E-006 1.943E-002 1.920E-006 9.906E-009 2.655E-001 1.000E-002 9.807E-007 2.211E-002 
0T23 9:36:44 292.7 39.61 1.000E+000 8.987E-001 4.947E-006 1.000E+019 2.872E+000 7.881E-009 1.912E-006 1.924E-002 1.912E-006 9.762E-009 2.653E-001 9.900E-003 9.761E-007 2.227E-002 
0T24 9:42:22 292.6 39.62 1.000E+000 9.171E-001 4.915E-006 1.000E+019 2.874E+000 7.837E-009 1.902E-006 1.921E-002 1.902E-006 9.693E-009 2.653E-001 9.900E-003 9.691E-007 2.237E-002 
0T31 10:52:24 293.9 39.45 1.000E+000 9.103E-001 5.100E-006 1.000E+019 2.877E+000 7.587E-009 2.223E-006 1.952E-002 2.223E-006 1.152E-008 2.655E-001 1.000E-002 1.140E-006 1.938E-002 
0T32 10:56:40 293.1 39.56 1.000E+000 8.940E-001 5.247E-006 1.000E+019 2.869E+000 7.506E-009 2.162E-006 1.993E-002 2.162E-006 1.146E-008 2.659E-001 1.030E-002 1.101E-006 1.998E-002 
0T33 11:01:36 292.5 39.64 1.000E+000 8.611E-001 5.545E-006 1.000E+019 2.871E+000 7.343E-009 2.155E-006 2.038E-002 2.155E-006 1.169E-008 2.663E-001 1.050E-002 1.103E-006 2.113E-002 
0T34 11:03:28 292.5 39.64 1.000E+000 8.556E-001 5.731E-006 1.000E+019 2.868E+000 7.440E-009 2.120E-006 2.030E-002 2.120E-006 1.146E-008 2.663E-001 1.050E-002 1.081E-006 2.083E-002 
0T35 11:11:42 292.6 39.62 1.000E+000 8.441E-001 5.937E-006 1.000E+019 2.860E+000 7.610E-009 2.125E-006 2.054E-002 2.125E-006 1.163E-008 2.665E-001 1.060E-002 1.087E-006 2.020E-002 
0T36 11:14:04 292.7 39.61 1.000E+000 8.234E-001 5.992E-006 1.000E+019 2.862E+000 7.578E-009 2.118E-006 2.028E-002 2.118E-006 1.143E-008 2.662E-001 1.050E-002 1.078E-006 2.383E-002 
0T37 11:20:44 292.8 39.6 1.000E+000 8.592E-001 5.813E-006 1.000E+019 2.865E+000 7.586E-009 2.126E-006 2.023E-002 2.126E-006 1.145E-008 2.662E-001 1.040E-002 1.090E-006 2.023E-002 
0T38 11:27:08 292.6 39.62 1.000E+000 8.586E-001 5.676E-006 1.000E+019 2.869E+000 7.482E-009 2.140E-006 2.042E-002 2.140E-006 1.164E-008 2.664E-001 1.050E-002 1.098E-006 2.161E-002 
0T39 11:31:58 292.6 39.62 1.000E+000 8.499E-001 5.767E-006 1.000E+019 2.864E+000 7.547E-009 2.117E-006 2.034E-002 2.116E-006 1.147E-008 2.663E-001 1.050E-002 1.082E-006 2.064E-002 
0T40 11:38:08 292.8 39.6 1.000E+000 8.497E-001 5.857E-006 1.000E+019 2.864E+000 7.592E-009 2.127E-006 2.024E-002 2.127E-006 1.146E-008 2.662E-001 1.040E-002 1.092E-006 1.972E-002 
0T41 11:42:12 292.7 39.61 1.000E+000 8.612E-001 5.683E-006 1.000E+019 2.864E+000 7.571E-009 2.104E-006 2.015E-002 2.104E-006 1.129E-008 2.662E-001 1.040E-002 1.075E-006 2.054E-002 
0T51 16:53:24 292.6 39.62 1.000E+000 7.917E-001 6.545E-006 1.000E+019 2.851E+000 7.326E-009 2.186E-006 2.030E-002 2.186E-006 1.182E-008 2.663E-001 1.050E-002 1.115E-006 2.132E-002 
0T52 16:56:14 292.6 39.62 1.000E+000 7.868E-001 6.662E-006 1.000E+019 2.852E+000 7.357E-009 2.183E-006 2.035E-002 2.182E-006 1.183E-008 2.664E-001 1.050E-002 1.116E-006 2.079E-002 
