N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.128076400E-02 4.375735300E-02 4.665201900E-02 5.039654600E-02 5.374771300E-02 5.697707400E-02 6.060148600E-02 6.418293700E-02 6.534719000E-02 6.486647500E-02 6.392839000E-02
1.016672606E+01 4.321992100E-02 4.544701800E-02 4.827995800E-02 5.220027900E-02 5.596612300E-02 5.989062700E-02 6.516249800E-02 7.094870700E-02 7.239547300E-02 7.339125700E-02 7.410358000E-02
1.033324570E+01 4.556859000E-02 4.734436200E-02 4.988540000E-02 5.370792100E-02 5.759791500E-02 6.190392800E-02 6.832861700E-02 7.377738900E-02 7.716637600E-02 7.997206700E-02 8.238078300E-02
1.049996187E+01 4.830749400E-02 4.947834500E-02 5.153567800E-02 5.501744400E-02 5.876423600E-02 6.314826900E-02 6.956829100E-02 7.520725400E-02 7.947548800E-02 8.436658600E-02 8.827334700E-02
1.066670514E+01 5.128607200E-02 5.176708700E-02 5.320633900E-02 5.615358100E-02 5.953082700E-02 6.372273300E-02 6.986238000E-02 7.557673300E-02 8.057244900E-02 8.657155400E-02 9.162931600E-02
1.083333839E+01 5.425752500E-02 5.404167400E-02 5.479865000E-02 5.708283600E-02 5.991914000E-02 6.369726200E-02 6.933057400E-02 7.479455600E-02 7.970060900E-02 8.673467300E-02 9.253519700E-02
1.100000000E+01 5.695661400E-02 5.610766200E-02 5.618924000E-02 5.775561000E-02 5.994346600E-02 6.314531800E-02 6.810094700E-02 7.316766500E-02 7.810501600E-02 8.511699400E-02 9.124865000E-02
1.116672606E+01 5.918961700E-02 5.782117800E-02 5.729307200E-02 5.815729200E-02 5.965526800E-02 6.218433700E-02 6.635665200E-02 7.079771200E-02 7.545674200E-02 8.209776400E-02 8.818169100E-02
1.133324570E+01 6.089569200E-02 5.914371800E-02 5.810876100E-02 5.834124500E-02 5.915945100E-02 6.100192900E-02 6.432624600E-02 6.813416300E-02 7.216354300E-02 7.817264300E-02 8.389158600E-02
1.149996187E+01 6.215336900E-02 6.015125800E-02 5.872527900E-02 5.842747900E-02 5.868188100E-02 5.981724800E-02 6.237884700E-02 6.539363500E-02 6.868052000E-02 7.389980900E-02 7.902486900E-02
1.166670514E+01 6.313414600E-02 6.099787400E-02 5.929102900E-02 5.857215300E-02 5.828059100E-02 5.880754100E-02 6.063231500E-02 6.291009300E-02 6.542405000E-02 6.979627700E-02 7.420184700E-02
1.183333839E+01 6.401936700E-02 6.184818200E-02 5.996220300E-02 5.892431100E-02 5.817933600E-02 5.816647300E-02 5.934613700E-02 6.092227600E-02 6.269351100E-02 6.623906400E-02 6.989283700E-02
1.200000000E+01 6.496653500E-02 6.283679700E-02 6.084779300E-02 5.958517300E-02 5.848066100E-02 5.801049900E-02 5.860384500E-02 5.955172100E-02 6.064124800E-02 6.342294200E-02 6.635425700E-02
1.216672606E+01 6.600901300E-02 6.399868100E-02 6.200572800E-02 6.058057900E-02 5.918837600E-02 5.832659500E-02 5.842768400E-02 5.881628200E-02 5.929166300E-02 6.138380600E-02 6.364739700E-02
1.233324570E+01 6.708996900E-02 6.527501900E-02 6.333477400E-02 6.185574600E-02 6.027455200E-02 5.907835200E-02 5.876412900E-02 5.865945200E-02 5.858453200E-02 6.005702200E-02 6.170889800E-02
1.249996187E+01 6.809887300E-02 6.655122900E-02 6.474581400E-02 6.329659400E-02 6.160336600E-02 6.016254000E-02 5.951278800E-02 5.898165300E-02 5.841767000E-02 5.933418900E-02 6.042436400E-02
1.266670514E+01 6.889166000E-02 6.766967800E-02 6.607322500E-02 6.474716700E-02 6.302501600E-02 6.142260800E-02 6.053336100E-02 5.963820200E-02 5.867207100E-02 5.909605600E-02 5.965912800E-02
1.283333839E+01 6.939716000E-02 6.854842000E-02 6.727469200E-02 6.611702800E-02 6.442272600E-02 6.274071000E-02 6.171062200E-02 6.051721900E-02 5.914283300E-02 5.919964200E-02 5.931599700E-02
1.300000000E+01 6.957944300E-02 6.913007200E-02 6.813716500E-02 6.726550300E-02 6.575585200E-02 6.410154300E-02 6.292724100E-02 6.152701600E-02 5.996034700E-02 5.960109100E-02 5.930803900E-02
