N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.158489300E-02 4.372251000E-02 4.691383300E-02 5.136059200E-02 5.482902400E-02 5.804367100E-02 6.155092500E-02 6.342249900E-02 6.430044900E-02 6.481623100E-02 6.475128100E-02
1.016672606E+01 4.318374900E-02 4.515485200E-02 5.656704600E-02 5.304372400E-02 5.706433400E-02 6.113970400E-02 6.588586600E-02 6.923410000E-02 7.178153300E-02 7.418303100E-02 7.926440800E-02
1.033324570E+01 4.501265900E-02 4.658079100E-02 5.553843300E-02 5.416504000E-02 5.840041100E-02 6.297893400E-02 6.856704000E-02 7.308728000E-02 7.710404600E-02 8.129899200E-02 8.533115100E-02
1.049996187E+01 4.709738400E-02 4.807618700E-02 5.482045200E-02 5.448418800E-02 5.899432100E-02 6.371433200E-02 6.970692300E-02 7.499194300E-02 8.010398100E-02 8.574491500E-02 9.093513300E-02
1.066670514E+01 4.933824000E-02 4.963402900E-02 5.453599900E-02 5.857875100E-02 5.900115200E-02 6.353516400E-02 6.951645200E-02 7.513496800E-02 8.089229600E-02 8.749126300E-02 9.240562100E-02
1.083333839E+01 5.159653800E-02 5.118565500E-02 5.453243900E-02 5.769697900E-02 5.841066400E-02 6.265925800E-02 6.827804000E-02 7.383087800E-02 7.978299800E-02 8.681813500E-02 9.256927400E-02
1.100000000E+01 5.372093600E-02 5.265653600E-02 5.459677900E-02 5.671151700E-02 5.928828200E-02 6.133438000E-02 6.633337100E-02 7.149336400E-02 7.724517100E-02 8.423964500E-02 9.034070100E-02
1.116672606E+01 5.562040900E-02 5.400533800E-02 5.498432600E-02 5.625991100E-02 5.844627100E-02 5.979906800E-02 6.405545000E-02 6.859463700E-02 7.384549600E-02 8.042272800E-02 8.644264000E-02
1.133324570E+01 5.729642400E-02 5.524518100E-02 5.536253300E-02 5.584049000E-02 5.711390400E-02 5.886131600E-02 6.179874100E-02 6.559613500E-02 7.016082200E-02 7.607371000E-02 8.168817000E-02
1.149996187E+01 5.882365000E-02 5.646989900E-02 5.599348200E-02 5.590764200E-02 5.622409800E-02 5.725513700E-02 5.984638500E-02 6.287274400E-02 6.667514500E-02 7.180467100E-02 7.681801900E-02
1.166670514E+01 6.032016600E-02 5.775492400E-02 5.686281500E-02 5.628788200E-02 5.592082100E-02 5.652443800E-02 5.838073100E-02 6.066624200E-02 6.370945800E-02 6.803477200E-02 7.236565600E-02
1.183333839E+01 6.184962600E-02 5.918732000E-02 5.797506200E-02 5.689271000E-02 5.625111800E-02 5.629892600E-02 5.748326800E-02 5.908440400E-02 6.141239000E-02 6.496808700E-02 6.861038500E-02
1.200000000E+01 6.343705400E-02 6.076324100E-02 5.927353400E-02 5.804636600E-02 5.700541100E-02 5.655263900E-02 5.715320700E-02 5.813158700E-02 5.979999400E-02 6.264030300E-02 6.562175400E-02
1.216672606E+01 6.499808500E-02 6.241206000E-02 6.076555300E-02 5.946778300E-02 5.811118900E-02 5.724000500E-02 5.733165700E-02 5.774780900E-02 5.881132300E-02 6.099169300E-02 6.334779300E-02
1.233324570E+01 6.642579800E-02 6.401571700E-02 6.256215700E-02 6.109756300E-02 5.953730400E-02 5.828310100E-02 5.791804800E-02 5.788781200E-02 5.835456700E-02 5.992817900E-02 6.169386600E-02
1.249996187E+01 6.762776400E-02 6.545689200E-02 6.410961700E-02 6.263457900E-02 6.093072000E-02 5.947747500E-02 5.876325100E-02 5.835774500E-02 5.818164400E-02 5.926829000E-02 6.051392600E-02
1.266670514E+01 6.850448200E-02 6.667658100E-02 6.552947000E-02 6.418687400E-02 6.237854900E-02 6.079238300E-02 5.977973400E-02 5.887099300E-02 5.841094000E-02 5.906751500E-02 5.977729300E-02
1.283333839E+01 6.905195500E-02 6.757137800E-02 6.677190800E-02 6.560611700E-02 6.385812100E-02 6.210336400E-02 6.091182000E-02 5.983272800E-02 5.903475500E-02 5.911477600E-02 5.936422900E-02
1.300000000E+01 6.926042700E-02 6.817487600E-02 6.764815900E-02 6.681823900E-02 6.521210100E-02 6.349519000E-02 6.226207400E-02 6.084401600E-02 5.992294100E-02 5.967929400E-02 5.946956100E-02
