N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 335 3.800E-4 3.698219E+1 1.574430E+1 5.348090E-1 7.960320E+1
1.468000E+10 5.623E+16 335 3.800E-4 3.694024E+1 1.572240E+1 5.346980E-1 7.959950E+1
2.154000E+10 5.623E+16 335 3.800E-4 3.688001E+1 1.569100E+1 5.345370E-1 7.959430E+1
3.162000E+10 5.623E+16 335 3.800E-4 3.679434E+1 1.564640E+1 5.343080E-1 7.958690E+1
4.642000E+10 5.623E+16 335 3.800E-4 3.667414E+1 1.558380E+1 5.339840E-1 7.957670E+1
6.813000E+10 5.623E+16 335 3.800E-4 3.650860E+1 1.549770E+1 5.335360E-1 7.956260E+1
1.000000E+11 5.623E+16 335 3.800E-4 3.628621E+1 1.538210E+1 5.329270E-1 7.954400E+1
1.468000E+11 5.623E+16 335 3.800E-4 3.599680E+1 1.523180E+1 5.321230E-1 7.951980E+1
2.154000E+11 5.623E+16 335 3.800E-4 3.563434E+1 1.504360E+1 5.310970E-1 7.948940E+1
3.162000E+11 5.623E+16 335 3.800E-4 3.519939E+1 1.481760E+1 5.298260E-1 7.945320E+1
4.642000E+11 5.623E+16 335 3.800E-4 3.469929E+1 1.455730E+1 5.282580E-1 7.941730E+1
6.813000E+11 5.623E+16 335 3.800E-4 3.414508E+1 1.426200E+1 5.264600E-1 7.933880E+1
1.000000E+12 5.623E+16 335 3.800E-4 3.354676E+1 1.394790E+1 5.244330E-1 7.928070E+1
1.468000E+12 5.623E+16 335 3.800E-4 3.291000E+1 1.361270E+1 5.221660E-1 7.921520E+1
2.154000E+12 5.623E+16 335 3.800E-4 3.223602E+1 1.325680E+1 5.196170E-1 7.914300E+1
3.162000E+12 5.623E+16 335 3.800E-4 3.152363E+1 1.287920E+1 5.166950E-1 7.907100E+1
4.642000E+12 5.623E+16 335 3.800E-4 3.077113E+1 1.247400E+1 5.135040E-1 7.894410E+1
6.813000E+12 5.623E+16 335 3.800E-4 2.997731E+1 1.205380E+1 5.100250E-1 7.883850E+1
1.000000E+13 5.623E+16 335 3.800E-4 2.914164E+1 1.161270E+1 5.060990E-1 7.873800E+1
1.468000E+13 5.623E+16 335 3.800E-4 2.826443E+1 1.114670E+1 5.019220E-1 7.857260E+1
2.154000E+13 5.623E+16 335 3.800E-4 2.734686E+1 1.066920E+1 4.973640E-1 7.844250E+1
3.162000E+13 5.623E+16 335 3.800E-4 2.639112E+1 1.017100E+1 4.925100E-1 7.825110E+1
4.642000E+13 5.623E+16 335 3.800E-4 2.540042E+1 9.666000E+0 4.873180E-1 7.808930E+1
6.813000E+13 5.623E+16 335 3.800E-4 2.437899E+1 9.146700E+0 4.818540E-1 7.786300E+1
1.000000E+14 5.623E+16 335 3.800E-4 2.333209E+1 8.626800E+0 4.760490E-1 7.766850E+1
