N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 335 3.800E-4 3.675104E+1 1.561930E+1 5.340220E-1 7.958530E+1
1.468000E+10 5.623E+16 335 3.800E-4 3.660564E+1 1.554320E+1 5.336030E-1 7.957450E+1
2.154000E+10 5.623E+16 335 3.800E-4 3.640858E+1 1.544010E+1 5.330330E-1 7.955980E+1
3.162000E+10 5.623E+16 335 3.800E-4 3.614919E+1 1.530470E+1 5.322790E-1 7.954000E+1
4.642000E+10 5.623E+16 335 3.800E-4 3.581975E+1 1.513280E+1 5.313130E-1 7.951440E+1
6.813000E+10 5.623E+16 335 3.800E-4 3.541815E+1 1.492330E+1 5.301160E-1 7.948190E+1
1.000000E+11 5.623E+16 335 3.800E-4 3.494897E+1 1.467840E+1 5.286240E-1 7.945040E+1
1.468000E+11 5.623E+16 335 3.800E-4 3.442181E+1 1.440240E+1 5.268970E-1 7.940990E+1
2.154000E+11 5.623E+16 335 3.800E-4 3.384710E+1 1.409430E+1 5.249430E-1 7.932510E+1
3.162000E+11 5.623E+16 335 3.800E-4 3.323211E+1 1.377000E+1 5.227570E-1 7.926420E+1
4.642000E+11 5.623E+16 335 3.800E-4 3.257964E+1 1.342500E+1 5.203200E-1 7.919470E+1
6.813000E+11 5.623E+16 335 3.800E-4 3.188926E+1 1.305860E+1 5.175090E-1 7.912890E+1
1.000000E+12 5.623E+16 335 3.800E-4 3.115939E+1 1.266460E+1 5.144240E-1 7.900990E+1
1.468000E+12 5.623E+16 335 3.800E-4 3.038860E+1 1.225510E+1 5.110670E-1 7.890960E+1
2.154000E+12 5.623E+16 335 3.800E-4 2.957608E+1 1.182520E+1 5.073060E-1 7.881280E+1
3.162000E+12 5.623E+16 335 3.800E-4 2.872171E+1 1.136940E+1 5.032520E-1 7.865800E+1
4.642000E+12 5.623E+16 335 3.800E-4 2.782621E+1 1.090140E+1 4.988900E-1 7.852800E+1
6.813000E+12 5.623E+16 335 3.800E-4 2.689125E+1 1.041240E+1 4.941550E-1 7.835660E+1
1.000000E+13 5.623E+16 335 3.800E-4 2.591947E+1 9.914500E+0 4.891760E-1 7.819490E+1
1.468000E+13 5.623E+16 335 3.800E-4 2.491456E+1 9.406500E+0 4.838310E-1 7.803310E+1
2.154000E+13 5.623E+16 335 3.800E-4 2.388124E+1 8.887000E+0 4.782550E-1 7.781050E+1
3.162000E+13 5.623E+16 335 3.800E-4 2.282518E+1 8.364700E+0 4.724010E-1 7.757540E+1
4.642000E+13 5.623E+16 335 3.800E-4 2.175295E+1 7.847100E+0 4.662780E-1 7.736570E+1
6.813000E+13 5.623E+16 335 3.800E-4 2.067186E+1 7.330000E+0 4.600090E-1 7.708310E+1
1.000000E+14 5.623E+16 335 3.800E-4 1.958978E+1 6.825700E+0 4.534130E-1 7.684640E+1
