N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 300 2.400E-4 1.189505878E+00 1.190574850E+00
1.468000E+10 1.000E+15 300 2.400E-4 1.189857259E+00 1.190586665E+00
2.154000E+10 1.000E+15 300 2.400E-4 1.190106613E+00 1.190603881E+00
3.162000E+10 1.000E+15 300 2.400E-4 1.190290225E+00 1.190628998E+00
4.642000E+10 1.000E+15 300 2.400E-4 1.190434875E+00 1.190665479E+00
6.813000E+10 1.000E+15 300 2.400E-4 1.190561383E+00 1.190718251E+00
1.000000E+11 1.000E+15 300 2.400E-4 1.190687474E+00 1.190794064E+00
1.468000E+11 1.000E+15 300 2.400E-4 1.190829654E+00 1.190901960E+00
2.154000E+11 1.000E+15 300 2.400E-4 1.191008200E+00 1.191053548E+00
3.162000E+11 1.000E+15 300 2.400E-4 1.192031885E+00 1.192278884E+00
4.642000E+11 1.000E+15 300 2.400E-4 1.194442954E+00 1.194621932E+00
6.813000E+11 1.000E+15 300 2.400E-4 1.197789583E+00 1.197922076E+00
1.000000E+12 1.000E+15 300 2.400E-4 1.198618604E+00 1.198628270E+00
1.468000E+12 1.000E+15 300 2.400E-4 1.199249898E+00 1.199256300E+00
2.154000E+12 1.000E+15 300 2.400E-4 1.200770141E+00 1.200817654E+00
3.162000E+12 1.000E+15 300 2.400E-4 1.205908102E+00 1.205911873E+00
4.642000E+12 1.000E+15 300 2.400E-4 1.209414244E+00 1.209461223E+00
6.813000E+12 1.000E+15 300 2.400E-4 1.218733240E+00 1.218735135E+00
1.000000E+13 1.000E+15 300 2.400E-4 1.219239739E+00 1.219241018E+00
