N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 300 2.400E-4 1.142472402E+00 1.143236188E+00
1.468000E+10 1.000E+15 300 2.400E-4 1.143795719E+00 1.144316708E+00
2.154000E+10 1.000E+15 300 2.400E-4 1.145136597E+00 1.145441226E+00
3.162000E+10 1.000E+15 300 2.400E-4 1.146241026E+00 1.146448061E+00
4.642000E+10 1.000E+15 300 2.400E-4 1.147731416E+00 1.147871679E+00
6.813000E+10 1.000E+15 300 2.400E-4 1.149755773E+00 1.149850956E+00
1.000000E+11 1.000E+15 300 2.400E-4 1.151136233E+00 1.151196889E+00
1.468000E+11 1.000E+15 300 2.400E-4 1.151570068E+00 1.151611086E+00
2.154000E+11 1.000E+15 300 2.400E-4 1.152119605E+00 1.152147265E+00
3.162000E+11 1.000E+15 300 2.400E-4 1.157810352E+00 1.157828175E+00
4.642000E+11 1.000E+15 300 2.400E-4 1.170407856E+00 1.170421172E+00
6.813000E+11 1.000E+15 300 2.400E-4 1.172775424E+00 1.172785545E+00
1.000000E+12 1.000E+15 300 2.400E-4 1.185030422E+00 1.185036244E+00
1.468000E+12 1.000E+15 300 2.400E-4 1.193196873E+00 1.193202364E+00
2.154000E+12 1.000E+15 300 2.400E-4 1.195217168E+00 1.195220883E+00
3.162000E+12 1.000E+15 300 2.400E-4 1.207202283E+00 1.207206106E+00
4.642000E+12 1.000E+15 300 2.400E-4 1.216277074E+00 1.216279120E+00
6.813000E+12 1.000E+15 300 2.400E-4 1.217541211E+00 1.217542651E+00
1.000000E+13 1.000E+15 300 2.400E-4 1.222520389E+00 1.222521474E+00
