T d154 d184 d214 d244
d 150 180 210 240
290 4.704635000E-02 4.629873000E-02 4.752318300E-02 4.816963100E-02
295 4.798101700E-02 4.747276700E-02 4.894905400E-02 4.973193000E-02
300 4.980139600E-02 4.967741400E-02 5.129094000E-02 5.251897500E-02
305 5.175637300E-02 5.196445100E-02 5.375568600E-02 5.547712200E-02
310 5.408568200E-02 5.460779700E-02 5.658548300E-02 5.796656100E-02
315 5.767411700E-02 5.812210400E-02 6.032992200E-02 6.158545300E-02
320 6.131256100E-02 6.107830700E-02 6.332852300E-02 6.464892800E-02
325 6.245470100E-02 6.373203700E-02 6.600531100E-02 6.732761600E-02
330 6.541085000E-02 6.683789100E-02 6.914494900E-02 7.037481400E-02
335 6.692725700E-02 6.822016600E-02 7.035849500E-02 7.137996200E-02
340 6.742901900E-02 6.846392000E-02 7.024777000E-02 7.095997500E-02
