N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.183462186E+00 1.177831930E+00 1.172076287E+00 1.165403527E+00
1.600000000E+01 1.251732172E+00 1.248561523E+00 1.246011229E+00 1.242618696E+00
1.700000000E+01 1.318836033E+00 1.313947591E+00 1.309819327E+00 1.307805432E+00
1.549996187E+01 1.227383332E+00 1.223311893E+00 1.221228593E+00 1.218940197E+00
1.649996187E+01 1.280129970E+00 1.276025048E+00 1.273250840E+00 1.270775390E+00
1.674996808E+01 1.298099924E+00 1.292506325E+00 1.289965166E+00 1.287528016E+00
1.624993176E+01 1.264684187E+00 1.261620835E+00 1.258800086E+00 1.256370059E+00
1.574996808E+01 1.239548240E+00 1.236602331E+00 1.233166366E+00 1.231209861E+00
1.524993176E+01 1.211885193E+00 1.208068844E+00 1.204898337E+00 1.201988150E+00
