N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.155296687E+00 1.145404367E+00 1.135704238E+00 1.125400759E+00
1.600000000E+01 1.253331143E+00 1.250420051E+00 1.247975662E+00 1.244715277E+00
1.700000000E+01 1.319259138E+00 1.314846153E+00 1.310755112E+00 1.308961613E+00
1.549996187E+01 1.226687532E+00 1.222386086E+00 1.220120857E+00 1.217326561E+00
1.649996187E+01 1.281565000E+00 1.277665734E+00 1.275223396E+00 1.272919029E+00
1.674996808E+01 1.299168807E+00 1.293775991E+00 1.291506391E+00 1.289367330E+00
1.624993176E+01 1.266276739E+00 1.263357930E+00 1.260793230E+00 1.258681555E+00
1.574996808E+01 1.240735471E+00 1.237784344E+00 1.234394301E+00 1.232386834E+00
1.524993176E+01 1.204964860E+00 1.199841673E+00 1.195525614E+00 1.191294939E+00
