fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 50346614.671 340.22 34.079 1.490750671E-01 1.298643444E-04 6.903577435E-06 9.098290371E-02 7.588613119E-05 3.565982928E-01 0.000000000E+00 
00L2 50372399.752 340.09 34.092 1.513025239E-01 1.307346234E-04 7.163257734E-06 9.140626729E-02 7.836865963E-05 3.621377382E-01 0.000000000E+00 
00L3 50393315.71 340.05 34.096 1.530760937E-01 1.315296003E-04 7.276857068E-06 9.050146661E-02 8.040415073E-05 3.614206589E-01 0.000000000E+00 
00L4 50414306.35 340.02 34.099 1.542114609E-01 1.319832886E-04 7.352222987E-06 9.275450043E-02 7.926798780E-05 3.612293864E-01 0.000000000E+00 
00L5 50435307.274 339.99 34.102 1.546722287E-01 1.324028334E-04 7.412226877E-06 9.228891009E-02 8.031138338E-05 3.619420831E-01 0.000000000E+00 
00L6 50456307.699 339.99 34.102 1.552703861E-01 1.332025027E-04 7.508483210E-06 9.442433775E-02 7.949828445E-05 3.630372562E-01 0.000000000E+00 
00L7 50477078.4788 339.97 34.104 1.551844478E-01 1.340017558E-04 7.583183204E-06 9.328732980E-02 8.129016419E-05 3.646639771E-01 0.000000000E+00 
00L8 50498309.703 339.97 34.104 1.556116773E-01 1.347241888E-04 7.681084405E-06 9.342004364E-02 8.223436670E-05 3.663825461E-01 0.000000000E+00 
00L9 50519313.648 339.99 34.102 1.561734436E-01 1.354922355E-04 7.673689013E-06 9.391913126E-02 8.167972202E-05 3.626457566E-01 0.000000000E+00 
0L10 50540310.677 339.99 34.102 1.561613981E-01 1.358668882E-04 7.729622708E-06 9.417046202E-02 8.209196830E-05 3.643099047E-01 0.000000000E+00 
0L11 50561311.429 340 34.101 1.563886414E-01 1.365096642E-04 7.858041926E-06 9.578498762E-02 8.201830806E-05 3.680829800E-01 0.000000000E+00 
0L12 50582312.356 340.02 34.099 1.571064963E-01 1.374191341E-04 7.889768107E-06 9.514301923E-02 8.293271831E-05 3.654457268E-01 0.000000000E+00 
0L13 50603303.404 340.01 34.1 1.573994252E-01 1.380422510E-04 7.990172061E-06 9.534182232E-02 8.379312130E-05 3.677400721E-01 0.000000000E+00 
